Loading files... 
  Starting triples_ja.txt
  Finished triples_ja.txt, still running: 0
Loaded 77214 facts in 0.45 s using -66 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.8
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
Starting the mining phase... Using 2 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable	Std. Lower Bound	PCA Lower Bound	PCA Conf estimation
?f  <20230>  ?b  ?a  <20721>  ?f   => ?a  <20613>  ?b	0.015700483	0.65	0.866666667	13	20	15	?a	0.0	0.0	0.0
?a  <20117>  ?f  ?f  <20798>  ?b   => ?a  <20361>  ?b	0.023880597	0.888888889	0.888888889	8	9	9	?a	0.0	0.0	0.0
?f  <20365>  ?b  ?a  <20585>  ?f   => ?a  <20361>  ?b	0.03880597	0.481481481	0.866666667	13	27	15	?a	0.0	0.0	0.0
?f  <20361>  ?b  ?a  <20585>  ?f   => ?a  <20361>  ?b	0.029850746	0.833333333	1	10	12	10	?a	0.0	0.0	0.0
?a  <20251>  ?f  ?f  <20361>  ?b   => ?a  <20361>  ?b	0.014925373	0.714285714	0.833333333	5	7	6	?a	0.0	0.0	0.0
?f  <20361>  ?b  ?a  <20568>  ?f   => ?a  <20361>  ?b	0.011940299	0.8	1	4	5	4	?a	0.0	0.0	0.0
?f  <20361>  ?b  ?a  <20997>  ?f   => ?a  <20361>  ?b	0.017910448	0.666666667	0.857142857	6	9	7	?a	0.0	0.0	0.0
?e  <20361>  ?b  ?e  <20997>  ?a   => ?a  <20361>  ?b	0.026865672	0.75	0.9	9	12	10	?a	0.0	0.0	0.0
?e  <20117>  ?a  ?e  <20361>  ?b   => ?a  <20361>  ?b	0.023880597	0.333333333	0.8	8	24	10	?a	0.0	0.0	0.0
?e  <20143>  ?a  ?e  <20798>  ?b   => ?a  <20361>  ?b	0.011940299	0.054794521	1	4	73	4	?a	0.0	0.0	0.0
?a  <20212>  ?f  ?f  <20950>  ?b   => ?a  <20886>  ?b	0.818867925	0.911764706	1	217	238	217	?a	0.0	0.0	0.0
?f  <19827>  ?b  ?a  <20212>  ?f   => ?a  <20886>  ?b	0.683018868	0.819004525	0.900497512	181	221	201	?a	0.0	0.0	0.0
?f  <20212>  ?b  ?a  <20950>  ?f   => ?a  <20886>  ?b	0.777358491	0.899563319	1	206	229	206	?a	0.0	0.0	0.0
?f  <20367>  ?b  ?a  <20367>  ?f   => ?a  <20886>  ?b	0.709433962	0.903846154	0.994708995	188	208	189	?a	0.0	0.0	0.0
?a  <19827>  ?f  ?f  <20212>  ?b   => ?a  <20886>  ?b	0.686792453	0.928571429	1	182	196	182	?a	0.0	0.0	0.0
?f  <20664>  ?a  ?b  <21014>  ?f   => ?a  <20143>  ?b	0.011547344	0.303030303	0.833333333	10	33	12	?a	0.0	0.0	0.0
?b  <21014>  ?f  ?a  <21021>  ?f   => ?a  <20143>  ?b	0.012702079	0.44	0.846153846	11	25	13	?a	0.0	0.0	0.0
?e  <20942>  ?a  ?e  <21062>  ?b   => ?a  <20143>  ?b	0.050808314	0.41509434	0.88	44	106	50	?a	0.0	0.0	0.0
?e  <20421>  ?b  ?e  <20613>  ?a   => ?a  <20143>  ?b	0.075057737	0.619047619	0.902777778	65	105	72	?a	0.0	0.0	0.0
?f  <20225>  ?b  ?a  <20675>  ?f   => ?a  <19845>  ?b	0.19047619	0.8	0.96	24	30	25	?a	0.0	0.0	0.0
?f  <20675>  ?b  ?a  <20675>  ?f   => ?a  <19845>  ?b	0.476190476	0.845070423	0.983606557	60	71	61	?a	0.0	0.0	0.0
?f  <20225>  ?b  ?a  <20225>  ?f   => ?a  <19845>  ?b	0.103174603	0.764705882	1	13	17	13	?a	0.0	0.0	0.0
?a  <20225>  ?f  ?f  <20675>  ?b   => ?a  <19845>  ?b	0.26984127	0.85	1	34	40	34	?a	0.0	0.0	0.0
?f  <19827>  ?b  ?a  <20905>  ?f   => ?a  <19845>  ?b	0.150793651	0.904761905	1	19	21	19	?a	0.0	0.0	0.0
?a  <20905>  ?f  ?f  <20950>  ?b   => ?a  <19845>  ?b	0.111111111	0.933333333	1	14	15	14	?a	0.0	0.0	0.0
?f  <19916>  ?b  ?a  <20090>  ?f   => ?a  <19845>  ?b	0.087301587	0.846153846	0.916666667	11	13	12	?a	0.0	0.0	0.0
?f  <19916>  ?b  ?a  <20705>  ?f   => ?a  <19845>  ?b	0.103174603	0.928571429	1	13	14	13	?a	0.0	0.0	0.0
?a  <20333>  ?f  ?f  <20666>  ?b   => ?a  <20666>  ?b	0.231404959	0.848484848	1	28	33	28	?a	0.0	0.0	0.0
?a  <19936>  ?f  ?f  <20557>  ?b   => ?a  <20666>  ?b	0.661157025	0.941176471	1	80	85	80	?a	0.0	0.0	0.0
?f  <20666>  ?b  ?a  <20929>  ?f   => ?a  <20666>  ?b	0.231404959	0.756756757	1	28	37	28	?a	0.0	0.0	0.0
?e  <20666>  ?b  ?e  <20929>  ?a   => ?a  <20666>  ?b	0.231404959	0.875	1	28	32	28	?a	0.0	0.0	0.0
?e  <20333>  ?a  ?e  <20666>  ?b   => ?a  <20666>  ?b	0.231404959	0.717948718	1	28	39	28	?a	0.0	0.0	0.0
?b  <20093>  ?f  ?a  <20975>  ?f   => ?a  <20557>  ?b	0.75177305	0.954954955	0.990654206	106	111	107	?a	0.0	0.0	0.0
?f  <20557>  ?b  ?a  <20975>  ?f   => ?a  <20557>  ?b	0.822695035	0.90625	0.991452991	116	128	117	?a	0.0	0.0	0.0
?f  <20557>  ?b  ?a  <20727>  ?f   => ?a  <20557>  ?b	0.304964539	0.977272727	0.977272727	43	44	44	?a	0.0	0.0	0.0
?a  <20523>  ?f  ?f  <20557>  ?b   => ?a  <20557>  ?b	0.304964539	0.977272727	0.977272727	43	44	44	?a	0.0	0.0	0.0
?e  <19936>  ?a  ?e  <20666>  ?b   => ?a  <20557>  ?b	0.056737589	0.888888889	1	8	9	8	?a	0.0	0.0	0.0
?e  <20523>  ?a  ?e  <20557>  ?b   => ?a  <20557>  ?b	0.304964539	0.380530973	0.977272727	43	113	44	?a	0.0	0.0	0.0
?e  <20557>  ?b  ?e  <20727>  ?a   => ?a  <20557>  ?b	0.29787234	0.365217391	0.976744186	42	115	43	?a	0.0	0.0	0.0
?a  <20804>  ?f  ?b  <21092>  ?f   => ?a  <20804>  ?b	0.019704433	1	1	4	4	4	?b	0.0	0.0	0.0
?a  <20804>  ?f  ?b  <20984>  ?f   => ?a  <20804>  ?b	0.014778325	1	1	3	3	3	?b	0.0	0.0	0.0
?b  <20276>  ?f  ?a  <20804>  ?f   => ?a  <20804>  ?b	0.014778325	1	1	3	3	3	?b	0.0	0.0	0.0
?b  <20796>  ?f  ?a  <20804>  ?f   => ?a  <20804>  ?b	0.014778325	1	1	3	3	3	?b	0.0	0.0	0.0
?a  <20804>  ?f  ?b  <20893>  ?f   => ?a  <20804>  ?b	0.014778325	1	1	3	3	3	?b	0.0	0.0	0.0
?a  <20804>  ?f  ?b  <21106>  ?f   => ?a  <20804>  ?b	0.014778325	1	1	3	3	3	?b	0.0	0.0	0.0
?a  <20804>  ?f  ?b  <20882>  ?f   => ?a  <20804>  ?b	0.014778325	1	1	3	3	3	?b	0.0	0.0	0.0
?a  <20804>  ?f  ?f  <20893>  ?b   => ?a  <20804>  ?b	0.014778325	1	1	3	3	3	?b	0.0	0.0	0.0
?a  <20804>  ?f  ?f  <21106>  ?b   => ?a  <20804>  ?b	0.014778325	1	1	3	3	3	?b	0.0	0.0	0.0
?f  <20276>  ?b  ?a  <20804>  ?f   => ?a  <20804>  ?b	0.014778325	1	1	3	3	3	?b	0.0	0.0	0.0
?f  <20796>  ?b  ?a  <20804>  ?f   => ?a  <20804>  ?b	0.014778325	1	1	3	3	3	?b	0.0	0.0	0.0
?a  <20804>  ?f  ?f  <20882>  ?b   => ?a  <20804>  ?b	0.014778325	1	1	3	3	3	?b	0.0	0.0	0.0
?a  <20804>  ?f  ?f  <20984>  ?b   => ?a  <20804>  ?b	0.014778325	1	1	3	3	3	?b	0.0	0.0	0.0
?a  <20617>  ?f  ?b  <20646>  ?f   => ?a  <20665>  ?b	0.237179487	0.611570248	0.848137536	296	484	349	?a	0.0	0.0	0.0
?b  <20051>  ?f  ?a  <20169>  ?f   => ?a  <20665>  ?b	0.244391026	0.612449799	0.837912088	305	498	364	?a	0.0	0.0	0.0
?a  <20297>  ?f  ?b  <20315>  ?f   => ?a  <20088>  ?b	0.015384615	0.75	1	3	4	3	?a	0.0	0.0	0.0
?f  <20088>  ?b  ?a  <20218>  ?f   => ?a  <20088>  ?b	0.015384615	1	1	3	3	3	?a	0.0	0.0	0.0
?f  <19865>  ?b  ?a  <20216>  ?f   => ?a  <20088>  ?b	0.015384615	1	1	3	3	3	?a	0.0	0.0	0.0
?e  <20088>  ?b  ?e  <20218>  ?a   => ?a  <20088>  ?b	0.015384615	0.6	1	3	5	3	?a	0.0	0.0	0.0
?e  <20143>  ?b  ?e  <20153>  ?a   => ?a  <20088>  ?b	0.01025641	0.01183432	1	2	169	2	?a	0.0	0.0	0.0
?f  <20950>  ?b  ?a  <21053>  ?f   => ?a  <20771>  ?b	0.518072289	0.924731183	0.988505747	86	93	87	?a	0.0	0.0	0.0
?f  <19827>  ?b  ?a  <21053>  ?f   => ?a  <20771>  ?b	0.512048193	0.894736842	0.977011494	85	95	87	?a	0.0	0.0	0.0
?a  <20090>  ?f  ?f  <21105>  ?b   => ?a  <20771>  ?b	0.078313253	0.866666667	0.928571429	13	15	14	?a	0.0	0.0	0.0
?a  <20705>  ?f  ?f  <21105>  ?b   => ?a  <20771>  ?b	0.078313253	0.928571429	1	13	14	13	?a	0.0	0.0	0.0
?f  <20367>  ?b  ?a  <21095>  ?f   => ?a  <20771>  ?b	0.012048193	0.666666667	1	2	3	2	?a	0.0	0.0	0.0
?a  <20008>  ?f  ?b  <20989>  ?f   => ?a  <20008>  ?b	0.014814815	1	1	2	2	2	?a	0.0	0.0	0.0
?f  <20008>  ?b  ?a  <20664>  ?f   => ?a  <20008>  ?b	0.051851852	0.368421053	0.875	7	19	8	?a	0.0	0.0	0.0
?f  <20008>  ?b  ?a  <21021>  ?f   => ?a  <20008>  ?b	0.044444444	0.352941176	0.857142857	6	17	7	?a	0.0	0.0	0.0
?f  <19855>  ?b  ?a  <20858>  ?f   => ?a  <20008>  ?b	0.014814815	0.086956522	1	2	23	2	?a	0.0	0.0	0.0
?e  <20008>  ?b  ?e  <20664>  ?a   => ?a  <20008>  ?b	0.051851852	0.388888889	0.875	7	18	8	?a	0.0	0.0	0.0
?e  <20008>  ?b  ?e  <21021>  ?a   => ?a  <20008>  ?b	0.044444444	0.315789474	0.857142857	6	19	7	?a	0.0	0.0	0.0
?f  <19827>  ?b  ?a  <20705>  ?f   => ?a  <20225>  ?b	0.094339623	0.454545455	0.909090909	10	22	11	?a	0.0	0.0	0.0
?a  <20705>  ?f  ?f  <20950>  ?b   => ?a  <20225>  ?b	0.094339623	0.476190476	1	10	21	10	?a	0.0	0.0	0.0
?f  <19827>  ?b  ?a  <20090>  ?f   => ?a  <20225>  ?b	0.094339623	0.476190476	0.909090909	10	21	11	?a	0.0	0.0	0.0
?a  <20090>  ?f  ?f  <20950>  ?b   => ?a  <20225>  ?b	0.094339623	0.5	1	10	20	10	?a	0.0	0.0	0.0
?e  <19916>  ?b  ?e  <20950>  ?a   => ?a  <20225>  ?b	0.358490566	0.487179487	0.974358974	38	78	39	?a	0.0	0.0	0.0
?e  <19827>  ?a  ?e  <19916>  ?b   => ?a  <20225>  ?b	0.339622642	0.461538462	0.972972973	36	78	37	?a	0.0	0.0	0.0
?e  <20705>  ?a  ?e  <21053>  ?b   => ?a  <20225>  ?b	0.037735849	0.4	1	4	10	4	?a	0.0	0.0	0.0
?e  <19845>  ?b  ?e  <20675>  ?a   => ?a  <20225>  ?b	0.150943396	0.390243902	0.842105263	16	41	19	?a	0.0	0.0	0.0
?e  <19845>  ?b  ?e  <20225>  ?a   => ?a  <20225>  ?b	0.066037736	0.291666667	1	7	24	7	?a	0.0	0.0	0.0
?e  <20343>  ?b  ?e  <20367>  ?a   => ?a  <20225>  ?b	0.245283019	0.541666667	1	26	48	26	?a	0.0	0.0	0.0
?e  <20116>  ?b  ?e  <20520>  ?a   => ?a  <20225>  ?b	0.018867925	0.333333333	1	2	6	2	?a	0.0	0.0	0.0
?a  <20950>  ?f  ?f  <21053>  ?b   => ?a  <20116>  ?b	0.811023622	0.851239669	1	103	121	103	?a	0.0	0.0	0.0
?a  <19827>  ?f  ?f  <21053>  ?b   => ?a  <20116>  ?b	0.787401575	0.854700855	1	100	117	100	?a	0.0	0.0	0.0
?f  <19827>  ?b  ?a  <20837>  ?f   => ?a  <20116>  ?b	0.188976378	0.857142857	1	24	28	24	?a	0.0	0.0	0.0
?a  <20837>  ?f  ?f  <20950>  ?b   => ?a  <20116>  ?b	0.188976378	0.857142857	1	24	28	24	?a	0.0	0.0	0.0
?a  <20520>  ?f  ?f  <20675>  ?b   => ?a  <20116>  ?b	0.173228346	1	1	22	22	22	?a	0.0	0.0	0.0
?f  <20225>  ?b  ?a  <20520>  ?f   => ?a  <20116>  ?b	0.039370079	1	1	5	5	5	?a	0.0	0.0	0.0
?a  <19986>  ?f  ?f  <21094>  ?b   => ?a  <21066>  ?b	0.028037383	0.6	1	3	5	3	?b	0.0	0.0	0.0
?b  <20671>  ?a  ?b  <21021>  ?a   => ?a  <20664>  ?b	0.053699657	0.704918033	0.815165877	172	244	211	?b	0.0	0.0	0.0
?a  <20459>  ?b  ?b  <21021>  ?a   => ?a  <20664>  ?b	0.049953169	0.8	0.864864865	160	200	185	?b	0.0	0.0	0.0
?b  <21021>  ?a  ?a  <21021>  ?b   => ?a  <20664>  ?b	0.087418046	0.903225806	0.921052632	280	310	304	?b	0.0	0.0	0.0
?f  <21064>  ?a  ?b  <21064>  ?f   => ?a  <21064>  ?b	0.021634615	1	1	9	9	9	?b	0.0	0.0	0.0
?a  <21064>  ?f  ?b  <21064>  ?f   => ?a  <21064>  ?b	0.021634615	0.021226415	1	9	424	9	?b	0.0	0.0	0.0
?f  <21064>  ?b  ?a  <21064>  ?f   => ?a  <21064>  ?b	0.021634615	1	1	9	9	9	?b	0.0	0.0	0.0
?b  <20324>  ?f  ?a  <20942>  ?f   => ?a  <21062>  ?b	0.333333333	0.395833333	0.808510638	38	96	47	?a	0.0	0.0	0.0
?a  <20942>  ?f  ?b  <21014>  ?f   => ?a  <21062>  ?b	0.01754386	0.25	1	2	8	2	?a	0.0	0.0	0.0
?b  <20634>  ?f  ?a  <20942>  ?f   => ?a  <21062>  ?b	0.184210526	0.913043478	0.954545455	21	23	22	?a	0.0	0.0	0.0
?a  <20100>  ?f  ?f  <20421>  ?b   => ?a  <21062>  ?b	0.114035088	0.866666667	1	13	15	13	?a	0.0	0.0	0.0
?f  <20872>  ?b  ?a  <20942>  ?f   => ?a  <21062>  ?b	0.061403509	0.875	0.875	7	8	8	?a	0.0	0.0	0.0
?f  <19843>  ?b  ?a  <20942>  ?f   => ?a  <21062>  ?b	0.043859649	0.357142857	1	5	14	5	?a	0.0	0.0	0.0
?a  <19838>  ?f  ?f  <20973>  ?b   => ?a  <21062>  ?b	0.061403509	0.636363636	1	7	11	7	?a	0.0	0.0	0.0
?a  <19838>  ?f  ?f  <20755>  ?b   => ?a  <21062>  ?b	0.026315789	1	1	3	3	3	?a	0.0	0.0	0.0
?e  <20143>  ?a  ?e  <20421>  ?b   => ?a  <21062>  ?b	0.026315789	0.069767442	1	3	43	3	?a	0.0	0.0	0.0
?f  <20316>  ?a  ?b  <20522>  ?f   => ?a  <20081>  ?b	0.025531915	0.5	0.857142857	6	12	7	?a	0.0	0.0	0.0
?a  <20316>  ?f  ?b  <20522>  ?f   => ?a  <20081>  ?b	0.025531915	0.545454545	1	6	11	6	?a	0.0	0.0	0.0
?a  <20081>  ?f  ?b  <20392>  ?f   => ?a  <20081>  ?b	0.012765957	1	1	3	3	3	?a	0.0	0.0	0.0
?a  <20081>  ?f  ?f  <20392>  ?b   => ?a  <20081>  ?b	0.012765957	1	1	3	3	3	?a	0.0	0.0	0.0
?f  <20081>  ?b  ?a  <20604>  ?f   => ?a  <20081>  ?b	0.076595745	1	1	18	18	18	?a	0.0	0.0	0.0
?a  <19981>  ?f  ?f  <20081>  ?b   => ?a  <20081>  ?b	0.080851064	1	1	19	19	19	?a	0.0	0.0	0.0
?f  <20081>  ?b  ?a  <20562>  ?f   => ?a  <20081>  ?b	0.038297872	0.204545455	0.9	9	44	10	?a	0.0	0.0	0.0
?e  <19981>  ?a  ?e  <20081>  ?b   => ?a  <20081>  ?b	0.080851064	0.904761905	1	19	21	19	?a	0.0	0.0	0.0
?e  <20081>  ?b  ?e  <20604>  ?a   => ?a  <20081>  ?b	0.076595745	0.75	1	18	24	18	?a	0.0	0.0	0.0
?e  <20081>  ?b  ?e  <20562>  ?a   => ?a  <20081>  ?b	0.042553191	0.625	0.833333333	10	16	12	?a	0.0	0.0	0.0
?e  <20081>  ?b  ?e  <20394>  ?a   => ?a  <20081>  ?b	0.012765957	1	1	3	3	3	?a	0.0	0.0	0.0
?b  <20072>  ?a  ?a  <20738>  ?b   => ?a  <19892>  ?b	0.011428571	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <20646>  ?f  ?b  <21092>  ?f   => ?a  <19892>  ?b	0.011428571	0.5	1	2	4	2	?a	0.0	0.0	0.0
?b  <20072>  ?f  ?a  <20631>  ?f   => ?a  <19892>  ?b	0.011428571	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <20051>  ?f  ?b  <20072>  ?f   => ?a  <19892>  ?b	0.011428571	0.4	1	2	5	2	?a	0.0	0.0	0.0
?f  <19892>  ?b  ?a  <20646>  ?f   => ?a  <19892>  ?b	0.085714286	0.652173913	0.833333333	15	23	18	?a	0.0	0.0	0.0
?f  <19892>  ?b  ?a  <20631>  ?f   => ?a  <19892>  ?b	0.068571429	0.571428571	0.8	12	21	15	?a	0.0	0.0	0.0
?a  <19892>  ?f  ?f  <19986>  ?b   => ?a  <19892>  ?b	0.034285714	1	1	6	6	6	?a	0.0	0.0	0.0
?f  <19892>  ?b  ?a  <20051>  ?f   => ?a  <19892>  ?b	0.091428571	0.592592593	0.888888889	16	27	18	?a	0.0	0.0	0.0
?f  <19892>  ?b  ?a  <20665>  ?f   => ?a  <19892>  ?b	0.062857143	0.647058824	0.916666667	11	17	12	?a	0.0	0.0	0.0
?f  <19892>  ?b  ?a  <20617>  ?f   => ?a  <19892>  ?b	0.034285714	0.75	1	6	8	6	?a	0.0	0.0	0.0
?f  <19892>  ?b  ?a  <20182>  ?f   => ?a  <19892>  ?b	0.011428571	0.5	1	2	4	2	?a	0.0	0.0	0.0
?e  <19892>  ?b  ?e  <20051>  ?a   => ?a  <19892>  ?b	0.085714286	0.625	0.882352941	15	24	17	?a	0.0	0.0	0.0
?e  <19892>  ?b  ?e  <20631>  ?a   => ?a  <19892>  ?b	0.074285714	0.448275862	0.928571429	13	29	14	?a	0.0	0.0	0.0
?e  <19892>  ?b  ?e  <20665>  ?a   => ?a  <19892>  ?b	0.068571429	0.545454545	0.857142857	12	22	14	?a	0.0	0.0	0.0
?e  <19892>  ?b  ?e  <20646>  ?a   => ?a  <19892>  ?b	0.068571429	0.4	0.857142857	12	30	14	?a	0.0	0.0	0.0
?e  <19892>  ?b  ?e  <20617>  ?a   => ?a  <19892>  ?b	0.034285714	0.6	1	6	10	6	?a	0.0	0.0	0.0
?e  <19892>  ?b  ?e  <20182>  ?a   => ?a  <19892>  ?b	0.011428571	0.2	1	2	10	2	?a	0.0	0.0	0.0
?e  <20518>  ?a  ?e  <20719>  ?b   => ?a  <19892>  ?b	0.011428571	0.666666667	1	2	3	2	?a	0.0	0.0	0.0
?e  <19835>  ?a  ?e  <20800>  ?b   => ?a  <19892>  ?b	0.011428571	1	1	2	2	2	?a	0.0	0.0	0.0
?b  <20664>  ?f  ?f  <21020>  ?a   => ?a  <20960>  ?b	0.032653061	0.266666667	0.888888889	8	30	9	?b	0.0	0.0	0.0
?e  <20256>  ?a  ?e  <21020>  ?b   => ?a  <20960>  ?b	0.310204082	0.873563218	1	76	87	76	?b	0.0	0.0	0.0
?e  <20714>  ?a  ?e  <21020>  ?b   => ?a  <20960>  ?b	0.036734694	0.692307692	0.818181818	9	13	11	?b	0.0	0.0	0.0
?e  <20256>  ?b  ?e  <21020>  ?a   => ?a  <20960>  ?b	0.285714286	0.804597701	0.985915493	70	87	71	?b	0.0	0.0	0.0
?e  <21020>  ?a  ?e  <21021>  ?b   => ?a  <20960>  ?b	0.040816327	0.27027027	0.909090909	10	37	11	?b	0.0	0.0	0.0
?b  <20358>  ?f  ?a  <20742>  ?f   => ?a  <20742>  ?b	0.035087719	0.571428571	1	4	7	4	?b	0.0	0.0	0.0
?b  <20699>  ?f  ?a  <20742>  ?f   => ?a  <20742>  ?b	0.035087719	1	1	4	4	4	?b	0.0	0.0	0.0
?f  <20358>  ?b  ?a  <20742>  ?f   => ?a  <20742>  ?b	0.035087719	0.571428571	1	4	7	4	?b	0.0	0.0	0.0
?f  <20699>  ?b  ?a  <20742>  ?f   => ?a  <20742>  ?b	0.035087719	1	1	4	4	4	?b	0.0	0.0	0.0
?b  <19865>  ?f  ?a  <20383>  ?f   => ?a  <20383>  ?b	0.010498688	0.285714286	1	4	14	4	?b	0.0	0.0	0.0
?f  <20383>  ?b  ?a  <20383>  ?f   => ?a  <20383>  ?b	0.044619423	0.944444444	0.944444444	17	18	18	?b	0.0	0.0	0.0
?f  <19892>  ?b  ?a  <20383>  ?f   => ?a  <20383>  ?b	0.010498688	0.444444444	1	4	9	4	?b	0.0	0.0	0.0
?e  <20288>  ?a  ?e  <20383>  ?b   => ?a  <20383>  ?b	0.010498688	0.8	0.8	4	5	5	?b	0.0	0.0	0.0
?a  <20286>  ?b  ?a  <20412>  ?b   => ?a  <20798>  ?b	0.027777778	0.363636364	0.8	4	11	5	?a	0.0	0.0	0.0
?b  <20507>  ?f  ?a  <20798>  ?f   => ?a  <20798>  ?b	0.041666667	0.857142857	0.857142857	6	7	7	?a	0.0	0.0	0.0
?a  <20143>  ?f  ?b  <20494>  ?f   => ?a  <20798>  ?b	0.013888889	0.058823529	1	2	34	2	?a	0.0	0.0	0.0
?a  <20061>  ?f  ?f  <20798>  ?b   => ?a  <20798>  ?b	0.048611111	0.5	0.875	7	14	8	?a	0.0	0.0	0.0
?f  <20361>  ?b  ?a  <20960>  ?f   => ?a  <20798>  ?b	0.020833333	0.75	1	3	4	3	?a	0.0	0.0	0.0
?e  <20613>  ?a  ?e  <20798>  ?b   => ?a  <20798>  ?b	0.131944444	0.404255319	0.863636364	19	47	22	?a	0.0	0.0	0.0
?e  <20061>  ?a  ?e  <20798>  ?b   => ?a  <20798>  ?b	0.048611111	0.137254902	0.875	7	51	8	?a	0.0	0.0	0.0
?e  <20365>  ?b  ?e  <20721>  ?a   => ?a  <20798>  ?b	0.020833333	0.046153846	1	3	65	3	?a	0.0	0.0	0.0
?e  <20286>  ?b  ?e  <20570>  ?a   => ?a  <20798>  ?b	0.013888889	0.181818182	1	2	11	2	?a	0.0	0.0	0.0
?e  <20117>  ?a  ?e  <20361>  ?b   => ?a  <20798>  ?b	0.055555556	0.333333333	0.888888889	8	24	9	?a	0.0	0.0	0.0
?e  <20361>  ?b  ?e  <20464>  ?a   => ?a  <20798>  ?b	0.020833333	0.375	1	3	8	3	?a	0.0	0.0	0.0
?e  <20361>  ?b  ?e  <20570>  ?a   => ?a  <20798>  ?b	0.020833333	0.157894737	1	3	19	3	?a	0.0	0.0	0.0
?e  <20361>  ?b  ?e  <20568>  ?a   => ?a  <20798>  ?b	0.013888889	0.25	1	2	8	2	?a	0.0	0.0	0.0
?e  <20361>  ?b  ?e  <20955>  ?a   => ?a  <20798>  ?b	0.013888889	0.2	1	2	10	2	?a	0.0	0.0	0.0
?e  <20412>  ?b  ?e  <20613>  ?a   => ?a  <20798>  ?b	0.027777778	0.363636364	0.8	4	11	5	?a	0.0	0.0	0.0
?b  <20442>  ?a  ?a  <21089>  ?b   => ?a  <19867>  ?b	0.011904762	1	1	12	12	12	?b	0.0	0.0	0.0
?f  <19866>  ?b  ?a  <21088>  ?f   => ?a  <19866>  ?b	0.134674246	0.916666667	0.950617284	308	336	324	?a	0.0	0.0	0.0
?f  <19866>  ?b  ?a  <20933>  ?f   => ?a  <19866>  ?b	0.140358548	0.827319588	0.862903226	321	388	372	?a	0.0	0.0	0.0
?f  <19866>  ?b  ?a  <19993>  ?f   => ?a  <19866>  ?b	0.133799738	0.916167665	0.959247649	306	334	319	?a	0.0	0.0	0.0
?f  <19866>  ?b  ?a  <20618>  ?f   => ?a  <19866>  ?b	0.05509401	0.887323944	0.947368421	126	142	133	?a	0.0	0.0	0.0
?f  <19866>  ?b  ?a  <20350>  ?f   => ?a  <19866>  ?b	0.05509401	0.887323944	0.933333333	126	142	135	?a	0.0	0.0	0.0
?f  <19866>  ?b  ?a  <20217>  ?f   => ?a  <19866>  ?b	0.025797989	0.808219178	0.951612903	59	73	62	?a	0.0	0.0	0.0
?e  <19866>  ?b  ?e  <21088>  ?a   => ?a  <19866>  ?b	0.134236992	0.748780488	0.956386293	307	410	321	?a	0.0	0.0	0.0
?e  <19866>  ?b  ?e  <19993>  ?a   => ?a  <19866>  ?b	0.13292523	0.758104738	0.952978056	304	401	319	?a	0.0	0.0	0.0
?e  <19866>  ?b  ?e  <20933>  ?a   => ?a  <19866>  ?b	0.063839091	0.719211823	0.901234568	146	203	162	?a	0.0	0.0	0.0
?e  <19866>  ?b  ?e  <20618>  ?a   => ?a  <19866>  ?b	0.055531264	0.79375	0.940740741	127	160	135	?a	0.0	0.0	0.0
?e  <19866>  ?b  ?e  <20350>  ?a   => ?a  <19866>  ?b	0.054219502	0.789808917	0.946564885	124	157	131	?a	0.0	0.0	0.0
?a  <20950>  ?f  ?f  <21105>  ?b   => ?a  <20934>  ?b	0.775	0.861111111	1	155	180	155	?a	0.0	0.0	0.0
?a  <19827>  ?f  ?f  <21105>  ?b   => ?a  <20934>  ?b	0.7	0.864197531	1	140	162	140	?a	0.0	0.0	0.0
?a  <19916>  ?f  ?f  <20950>  ?b   => ?a  <20934>  ?b	0.6	0.888888889	1	120	135	120	?a	0.0	0.0	0.0
?f  <19827>  ?b  ?a  <19916>  ?f   => ?a  <20934>  ?b	0.535	0.775362319	0.869918699	107	138	123	?a	0.0	0.0	0.0
?f  <20367>  ?b  ?a  <20520>  ?f   => ?a  <20934>  ?b	0.16	1	1	32	32	32	?a	0.0	0.0	0.0
?e  <20005>  ?a  ?e  <20934>  ?b   => ?a  <20934>  ?b	0.01	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <19865>  ?f  ?b  <21106>  ?f   => ?a  <19865>  ?b	0.011764706	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <19865>  ?f  ?b  <20893>  ?f   => ?a  <19865>  ?b	0.011764706	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <19865>  ?f  ?b  <20276>  ?f   => ?a  <19865>  ?b	0.011764706	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <19865>  ?f  ?b  <20796>  ?f   => ?a  <19865>  ?b	0.011764706	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <19865>  ?f  ?b  <20984>  ?f   => ?a  <19865>  ?b	0.011764706	1	1	2	2	2	?a	0.0	0.0	0.0
