Loading files... 
  Starting triples_zh.txt
  Finished triples_zh.txt, still running: 0
Loaded 70414 facts in 0.47 s using -56 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.8
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
Starting the mining phase... Using 2 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable	Std. Lower Bound	PCA Lower Bound	PCA Conf estimation
?a  <19532>  ?f  ?f  <20963>  ?b   => ?a  <19652>  ?b	0.038732394	1	1	11	11	11	?a	0.0	0.0	0.0
?f  <19652>  ?b  ?a  <19858>  ?f   => ?a  <19652>  ?b	0.021126761	1	1	6	6	6	?a	0.0	0.0	0.0
?a  <19418>  ?f  ?f  <19652>  ?b   => ?a  <19652>  ?b	0.063380282	1	1	18	18	18	?a	0.0	0.0	0.0
?a  <20696>  ?f  ?f  <20963>  ?b   => ?a  <19652>  ?b	0.021126761	0.75	1	6	8	6	?a	0.0	0.0	0.0
?a  <19458>  ?f  ?f  <19652>  ?b   => ?a  <19652>  ?b	0.017605634	0.555555556	1	5	9	5	?a	0.0	0.0	0.0
?f  <19652>  ?b  ?a  <20593>  ?f   => ?a  <19652>  ?b	0.01056338	1	1	3	3	3	?a	0.0	0.0	0.0
?e  <19831>  ?a  ?e  <20398>  ?b   => ?a  <19652>  ?b	0.014084507	0.8	1	4	5	4	?a	0.0	0.0	0.0
?f  <19652>  ?b  ?a  <19820>  ?f   => ?a  <19652>  ?b	0.014084507	1	1	4	4	4	?a	0.0	0.0	0.0
?e  <19866>  ?a  ?e  <20398>  ?b   => ?a  <19652>  ?b	0.01056338	1	1	3	3	3	?a	0.0	0.0	0.0
?e  <19652>  ?b  ?e  <19840>  ?a   => ?a  <19652>  ?b	0.077464789	1	1	22	22	22	?a	0.0	0.0	0.0
?e  <19652>  ?b  ?e  <20892>  ?a   => ?a  <19652>  ?b	0.077464789	0.814814815	0.88	22	27	25	?a	0.0	0.0	0.0
?e  <19652>  ?b  ?e  <20273>  ?a   => ?a  <19652>  ?b	0.080985915	0.766666667	0.92	23	30	25	?a	0.0	0.0	0.0
?e  <19652>  ?b  ?e  <20629>  ?a   => ?a  <19652>  ?b	0.073943662	0.807692308	1	21	26	21	?a	0.0	0.0	0.0
?e  <19652>  ?b  ?e  <20103>  ?a   => ?a  <19652>  ?b	0.059859155	0.739130435	0.80952381	17	23	21	?a	0.0	0.0	0.0
?e  <19418>  ?a  ?e  <19652>  ?b   => ?a  <19652>  ?b	0.059859155	0.944444444	1	17	18	17	?a	0.0	0.0	0.0
?e  <19652>  ?b  ?e  <20444>  ?a   => ?a  <19652>  ?b	0.045774648	0.684210526	1	13	19	13	?a	0.0	0.0	0.0
?e  <19652>  ?b  ?e  <20893>  ?a   => ?a  <19652>  ?b	0.056338028	0.941176471	1	16	17	16	?a	0.0	0.0	0.0
?e  <19652>  ?b  ?e  <20006>  ?a   => ?a  <19652>  ?b	0.035211268	0.714285714	1	10	14	10	?a	0.0	0.0	0.0
?e  <19652>  ?b  ?e  <20646>  ?a   => ?a  <19652>  ?b	0.028169014	1	1	8	8	8	?a	0.0	0.0	0.0
?e  <19652>  ?b  ?e  <21069>  ?a   => ?a  <19652>  ?b	0.021126761	0.666666667	0.857142857	6	9	7	?a	0.0	0.0	0.0
?e  <19431>  ?a  ?e  <19652>  ?b   => ?a  <19652>  ?b	0.024647887	0.636363636	0.875	7	11	8	?a	0.0	0.0	0.0
?e  <19458>  ?a  ?e  <19652>  ?b   => ?a  <19652>  ?b	0.017605634	1	1	5	5	5	?a	0.0	0.0	0.0
?e  <19652>  ?b  ?e  <20901>  ?a   => ?a  <19652>  ?b	0.017605634	1	1	5	5	5	?a	0.0	0.0	0.0
?e  <19652>  ?b  ?e  <19831>  ?a   => ?a  <19652>  ?b	0.014084507	0.571428571	1	4	7	4	?a	0.0	0.0	0.0
?e  <19652>  ?b  ?e  <20020>  ?a   => ?a  <19652>  ?b	0.014084507	1	1	4	4	4	?a	0.0	0.0	0.0
?e  <19652>  ?b  ?e  <19820>  ?a   => ?a  <19652>  ?b	0.014084507	1	1	4	4	4	?a	0.0	0.0	0.0
?e  <19652>  ?b  ?e  <20593>  ?a   => ?a  <19652>  ?b	0.01056338	1	1	3	3	3	?a	0.0	0.0	0.0
?a  <20216>  ?b  ?a  <20859>  ?b   => ?a  <19433>  ?b	0.01459854	0.5	1	2	4	2	?b	0.0	0.0	0.0
?a  <20458>  ?f  ?b  <20892>  ?f   => ?a  <19433>  ?b	0.01459854	0.25	1	2	8	2	?b	0.0	0.0	0.0
?b  <19598>  ?f  ?a  <20458>  ?f   => ?a  <19433>  ?b	0.02919708	0.8	1	4	5	4	?b	0.0	0.0	0.0
?f  <20422>  ?a  ?b  <20755>  ?f   => ?a  <19433>  ?b	0.01459854	0.011235955	1	2	178	2	?b	0.0	0.0	0.0
?a  <19433>  ?f  ?f  <19564>  ?b   => ?a  <19433>  ?b	0.01459854	1	1	2	2	2	?b	0.0	0.0	0.0
?f  <20273>  ?b  ?a  <20458>  ?f   => ?a  <19433>  ?b	0.02189781	0.428571429	1	3	7	3	?b	0.0	0.0	0.0
?e  <19522>  ?b  ?e  <20273>  ?a   => ?a  <19433>  ?b	0.01459854	0.021276596	1	2	94	2	?b	0.0	0.0	0.0
?e  <19522>  ?b  ?e  <20422>  ?a   => ?a  <19433>  ?b	0.01459854	0.021052632	1	2	95	2	?b	0.0	0.0	0.0
?e  <19564>  ?b  ?e  <21086>  ?a   => ?a  <19433>  ?b	0.01459854	0.25	1	2	8	2	?b	0.0	0.0	0.0
?e  <20147>  ?b  ?e  <20479>  ?a   => ?a  <19433>  ?b	0.01459854	0.666666667	1	2	3	2	?b	0.0	0.0	0.0
?f  <20002>  ?a  ?b  <20002>  ?f   => ?a  <20581>  ?b	0.041025641	0.705882353	0.842105263	48	68	57	?a	0.0	0.0	0.0
?b  <19598>  ?f  ?a  <20327>  ?f   => ?a  <20581>  ?b	0.017948718	0.84	0.84	21	25	25	?a	0.0	0.0	0.0
?f  <20581>  ?b  ?a  <20581>  ?f   => ?a  <20581>  ?b	0.501709402	0.822128852	0.822128852	587	714	714	?a	0.0	0.0	0.0
?a  <20581>  ?f  ?f  <21008>  ?b   => ?a  <20581>  ?b	0.042735043	0.909090909	0.909090909	50	55	55	?a	0.0	0.0	0.0
?e  <20002>  ?a  ?e  <20581>  ?b   => ?a  <20581>  ?b	0.091452991	0.781021898	0.899159664	107	137	119	?a	0.0	0.0	0.0
?e  <20025>  ?a  ?e  <20581>  ?b   => ?a  <20581>  ?b	0.012820513	0.789473684	1	15	19	15	?a	0.0	0.0	0.0
?e  <20164>  ?a  ?e  <20581>  ?b   => ?a  <20581>  ?b	0.011965812	0.666666667	0.875	14	21	16	?a	0.0	0.0	0.0
?b  <20351>  ?a  ?b  <20653>  ?a   => ?a  <20471>  ?b	0.048076923	0.714285714	1	5	7	5	?a	0.0	0.0	0.0
?b  <20351>  ?a  ?a  <20479>  ?b   => ?a  <20471>  ?b	0.038461538	0.666666667	1	4	6	4	?a	0.0	0.0	0.0
?a  <20501>  ?b  ?b  <20653>  ?a   => ?a  <20471>  ?b	0.067307692	1	1	7	7	7	?a	0.0	0.0	0.0
?a  <20479>  ?b  ?b  <20653>  ?a   => ?a  <20471>  ?b	0.134615385	0.875	1	14	16	14	?a	0.0	0.0	0.0
?b  <20653>  ?a  ?a  <20653>  ?b   => ?a  <20471>  ?b	0.019230769	1	1	2	2	2	?a	0.0	0.0	0.0
?b  <20471>  ?a  ?b  <20653>  ?a   => ?a  <20471>  ?b	0.019230769	1	1	2	2	2	?a	0.0	0.0	0.0
?b  <20653>  ?f  ?f  <21025>  ?a   => ?a  <20471>  ?b	0.019230769	1	1	2	2	2	?a	0.0	0.0	0.0
?b  <20653>  ?f  ?a  <21025>  ?f   => ?a  <20471>  ?b	0.019230769	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <19418>  ?b  ?b  <20653>  ?a   => ?a  <20471>  ?b	0.019230769	1	1	2	2	2	?a	0.0	0.0	0.0
?b  <19892>  ?f  ?f  <20009>  ?a   => ?a  <20471>  ?b	0.038461538	0.363636364	1	4	11	4	?a	0.0	0.0	0.0
?b  <19892>  ?f  ?a  <20050>  ?f   => ?a  <20471>  ?b	0.086538462	0.6	1	9	15	9	?a	0.0	0.0	0.0
?b  <19892>  ?f  ?f  <20056>  ?a   => ?a  <20471>  ?b	0.019230769	1	1	2	2	2	?a	0.0	0.0	0.0
?b  <20273>  ?f  ?a  <20479>  ?f   => ?a  <20471>  ?b	0.019230769	0.142857143	1	2	14	2	?a	0.0	0.0	0.0
?a  <20050>  ?f  ?b  <20923>  ?f   => ?a  <20471>  ?b	0.028846154	0.428571429	1	3	7	3	?a	0.0	0.0	0.0
?b  <19575>  ?f  ?a  <20471>  ?f   => ?a  <20471>  ?b	0.019230769	1	1	2	2	2	?a	0.0	0.0	0.0
?f  <19575>  ?b  ?a  <20471>  ?f   => ?a  <20471>  ?b	0.019230769	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <19892>  ?f  ?f  <20967>  ?b   => ?a  <20471>  ?b	0.038461538	0.444444444	0.8	4	9	5	?a	0.0	0.0	0.0
?a  <20923>  ?f  ?f  <20967>  ?b   => ?a  <20471>  ?b	0.019230769	1	1	2	2	2	?a	0.0	0.0	0.0
?f  <20471>  ?b  ?a  <21025>  ?f   => ?a  <20471>  ?b	0.019230769	1	1	2	2	2	?a	0.0	0.0	0.0
?f  <20479>  ?b  ?a  <21025>  ?f   => ?a  <20471>  ?b	0.019230769	1	1	2	2	2	?a	0.0	0.0	0.0
?e  <20471>  ?b  ?e  <21025>  ?a   => ?a  <20471>  ?b	0.019230769	1	1	2	2	2	?a	0.0	0.0	0.0
?e  <20479>  ?b  ?e  <21025>  ?a   => ?a  <20471>  ?b	0.019230769	1	1	2	2	2	?a	0.0	0.0	0.0
?e  <19941>  ?a  ?e  <21086>  ?b   => ?a  <20471>  ?b	0.019230769	0.666666667	1	2	3	2	?a	0.0	0.0	0.0
?a  <20712>  ?b  ?b  <20939>  ?a   => ?a  <21016>  ?b	0.016483516	0.857142857	0.857142857	6	7	7	?b	0.0	0.0	0.0
?a  <20712>  ?b  ?a  <20714>  ?b   => ?a  <21016>  ?b	0.021978022	1	1	8	8	8	?b	0.0	0.0	0.0
?b  <21014>  ?f  ?a  <21016>  ?f   => ?a  <21016>  ?b	0.010989011	1	1	4	4	4	?b	0.0	0.0	0.0
?f  <21014>  ?b  ?a  <21016>  ?f   => ?a  <21016>  ?b	0.010989011	1	1	4	4	4	?b	0.0	0.0	0.0
?b  <19820>  ?f  ?f  <21061>  ?a   => ?a  <20500>  ?b	0.017167382	0.444444444	1	4	9	4	?a	0.0	0.0	0.0
?b  <19820>  ?f  ?a  <21061>  ?f   => ?a  <20500>  ?b	0.021459227	0.263157895	1	5	19	5	?a	0.0	0.0	0.0
?f  <20500>  ?b  ?a  <21061>  ?f   => ?a  <20500>  ?b	0.231759657	0.5	0.915254237	54	108	59	?a	0.0	0.0	0.0
?f  <19506>  ?b  ?a  <21061>  ?f   => ?a  <20500>  ?b	0.08583691	0.64516129	1	20	31	20	?a	0.0	0.0	0.0
?f  <20803>  ?b  ?a  <21061>  ?f   => ?a  <20500>  ?b	0.012875536	0.428571429	1	3	7	3	?a	0.0	0.0	0.0
?a  <19935>  ?f  ?f  <20500>  ?b   => ?a  <20500>  ?b	0.154506438	0.8	0.837209302	36	45	43	?a	0.0	0.0	0.0
?a  <19433>  ?f  ?f  <20500>  ?b   => ?a  <20500>  ?b	0.030042918	0.636363636	1	7	11	7	?a	0.0	0.0	0.0
?a  <19388>  ?f  ?f  <20500>  ?b   => ?a  <20500>  ?b	0.030042918	1	1	7	7	7	?a	0.0	0.0	0.0
?a  <20394>  ?f  ?f  <20500>  ?b   => ?a  <20500>  ?b	0.017167382	1	1	4	4	4	?a	0.0	0.0	0.0
?e  <19506>  ?b  ?e  <20612>  ?a   => ?a  <20500>  ?b	0.042918455	0.188679245	1	10	53	10	?a	0.0	0.0	0.0
?e  <19935>  ?a  ?e  <20500>  ?b   => ?a  <20500>  ?b	0.261802575	0.535087719	1	61	114	61	?a	0.0	0.0	0.0
?e  <19388>  ?a  ?e  <20500>  ?b   => ?a  <20500>  ?b	0.034334764	0.4	1	8	20	8	?a	0.0	0.0	0.0
?e  <20500>  ?b  ?e  <21061>  ?a   => ?a  <20500>  ?b	0.167381974	0.684210526	0.928571429	39	57	42	?a	0.0	0.0	0.0
?e  <19433>  ?a  ?e  <20500>  ?b   => ?a  <20500>  ?b	0.030042918	0.411764706	1	7	17	7	?a	0.0	0.0	0.0
?e  <20493>  ?a  ?e  <20500>  ?b   => ?a  <20500>  ?b	0.012875536	1	1	3	3	3	?a	0.0	0.0	0.0
?e  <19554>  ?b  ?e  <20487>  ?a   => ?a  <20500>  ?b	0.051502146	0.666666667	1	12	18	12	?a	0.0	0.0	0.0
?e  <19554>  ?b  ?e  <19643>  ?a   => ?a  <20500>  ?b	0.021459227	0.277777778	0.833333333	5	18	6	?a	0.0	0.0	0.0
?e  <19454>  ?b  ?e  <19693>  ?a   => ?a  <20500>  ?b	0.034334764	0.25	0.888888889	8	32	9	?a	0.0	0.0	0.0
?e  <20803>  ?b  ?e  <21061>  ?a   => ?a  <20500>  ?b	0.012875536	0.428571429	1	3	7	3	?a	0.0	0.0	0.0
?b  <20137>  ?f  ?a  <20994>  ?f   => ?a  <20994>  ?b	0.049079755	0.088888889	1	8	90	8	?b	0.0	0.0	0.0
?f  <20137>  ?a  ?b  <20137>  ?f   => ?a  <20994>  ?b	0.030674847	0.019157088	1	5	261	5	?b	0.0	0.0	0.0
?b  <19603>  ?f  ?a  <20994>  ?f   => ?a  <20994>  ?b	0.049079755	1	1	8	8	8	?b	0.0	0.0	0.0
?f  <20137>  ?a  ?b  <20246>  ?f   => ?a  <20994>  ?b	0.012269939	0.666666667	1	2	3	2	?b	0.0	0.0	0.0
?b  <20246>  ?f  ?a  <20994>  ?f   => ?a  <20994>  ?b	0.018404908	0.428571429	1	3	7	3	?b	0.0	0.0	0.0
?b  <19791>  ?f  ?f  <20560>  ?a   => ?a  <20994>  ?b	0.018404908	0.230769231	1	3	13	3	?b	0.0	0.0	0.0
?b  <20398>  ?f  ?a  <20994>  ?f   => ?a  <20994>  ?b	0.012269939	0.5	1	2	4	2	?b	0.0	0.0	0.0
?f  <20137>  ?a  ?b  <20832>  ?f   => ?a  <20994>  ?b	0.012269939	1	1	2	2	2	?b	0.0	0.0	0.0
?b  <20832>  ?f  ?a  <20994>  ?f   => ?a  <20994>  ?b	0.012269939	1	1	2	2	2	?b	0.0	0.0	0.0
?b  <19652>  ?f  ?a  <20994>  ?f   => ?a  <20994>  ?b	0.012269939	0.042553191	1	2	47	2	?b	0.0	0.0	0.0
?a  <19689>  ?f  ?f  <20356>  ?b   => ?a  <20994>  ?b	0.012269939	1	1	2	2	2	?b	0.0	0.0	0.0
?f  <19603>  ?b  ?a  <20994>  ?f   => ?a  <20994>  ?b	0.049079755	0.444444444	1	8	18	8	?b	0.0	0.0	0.0
?f  <19559>  ?b  ?a  <20994>  ?f   => ?a  <20994>  ?b	0.042944785	0.875	0.875	7	8	8	?b	0.0	0.0	0.0
?f  <20137>  ?b  ?a  <20994>  ?f   => ?a  <20994>  ?b	0.042944785	0.388888889	1	7	18	7	?b	0.0	0.0	0.0
?f  <20246>  ?b  ?a  <20994>  ?f   => ?a  <20994>  ?b	0.024539877	0.266666667	1	4	15	4	?b	0.0	0.0	0.0
?f  <19551>  ?b  ?a  <20994>  ?f   => ?a  <20994>  ?b	0.018404908	1	1	3	3	3	?b	0.0	0.0	0.0
?f  <20832>  ?b  ?a  <20994>  ?f   => ?a  <20994>  ?b	0.012269939	1	1	2	2	2	?b	0.0	0.0	0.0
?f  <19867>  ?b  ?a  <20994>  ?f   => ?a  <20994>  ?b	0.012269939	1	1	2	2	2	?b	0.0	0.0	0.0
?f  <20657>  ?b  ?a  <20994>  ?f   => ?a  <20994>  ?b	0.012269939	1	1	2	2	2	?b	0.0	0.0	0.0
?e  <19603>  ?b  ?e  <20137>  ?a   => ?a  <20994>  ?b	0.030674847	0.151515152	1	5	33	5	?b	0.0	0.0	0.0
?b  <20273>  ?a  ?b  <20422>  ?a   => ?a  <19598>  ?b	0.030769231	0.032786885	1	4	122	4	?b	0.0	0.0	0.0
?b  <20422>  ?a  ?a  <20892>  ?b   => ?a  <19598>  ?b	0.023076923	0.034482759	1	3	87	3	?b	0.0	0.0	0.0
?a  <19598>  ?f  ?b  <20273>  ?f   => ?a  <19598>  ?b	0.030769231	0.125	1	4	32	4	?b	0.0	0.0	0.0
?a  <19894>  ?f  ?b  <20273>  ?f   => ?a  <19598>  ?b	0.015384615	0.4	1	2	5	2	?b	0.0	0.0	0.0
?a  <19598>  ?f  ?b  <20263>  ?f   => ?a  <19598>  ?b	0.015384615	0.043478261	1	2	46	2	?b	0.0	0.0	0.0
?b  <20749>  ?f  ?f  <21008>  ?a   => ?a  <19598>  ?b	0.015384615	0.153846154	1	2	13	2	?b	0.0	0.0	0.0
?f  <19398>  ?a  ?b  <20749>  ?f   => ?a  <19598>  ?b	0.015384615	0.5	1	2	4	2	?b	0.0	0.0	0.0
?f  <19883>  ?a  ?b  <20749>  ?f   => ?a  <19598>  ?b	0.015384615	0.285714286	1	2	7	2	?b	0.0	0.0	0.0
?a  <19598>  ?f  ?b  <20749>  ?f   => ?a  <19598>  ?b	0.015384615	0.285714286	1	2	7	2	?b	0.0	0.0	0.0
?b  <20232>  ?f  ?a  <20892>  ?f   => ?a  <19598>  ?b	0.023076923	0.75	1	3	4	3	?b	0.0	0.0	0.0
?a  <19894>  ?f  ?b  <20232>  ?f   => ?a  <19598>  ?b	0.015384615	0.1	1	2	20	2	?b	0.0	0.0	0.0
?a  <19598>  ?f  ?b  <21008>  ?f   => ?a  <19598>  ?b	0.030769231	0.666666667	1	4	6	4	?b	0.0	0.0	0.0
?a  <19598>  ?f  ?f  <21008>  ?b   => ?a  <19598>  ?b	0.030769231	0.4	1	4	10	4	?b	0.0	0.0	0.0
?a  <19598>  ?f  ?f  <20749>  ?b   => ?a  <19598>  ?b	0.023076923	0.272727273	1	3	11	3	?b	0.0	0.0	0.0
?a  <19598>  ?f  ?f  <20263>  ?b   => ?a  <19598>  ?b	0.015384615	0.117647059	1	2	17	2	?b	0.0	0.0	0.0
?a  <20042>  ?f  ?f  <20458>  ?b   => ?a  <19598>  ?b	0.046153846	0.5	1	6	12	6	?b	0.0	0.0	0.0
?a  <20042>  ?f  ?f  <20755>  ?b   => ?a  <19598>  ?b	0.015384615	0.009803922	1	2	204	2	?b	0.0	0.0	0.0
?e  <20273>  ?b  ?e  <20422>  ?a   => ?a  <19598>  ?b	0.015384615	0.009345794	1	2	214	2	?b	0.0	0.0	0.0
?e  <19433>  ?a  ?e  <20458>  ?b   => ?a  <19598>  ?b	0.046153846	0.315789474	1	6	19	6	?b	0.0	0.0	0.0
?e  <19398>  ?a  ?e  <20749>  ?b   => ?a  <19598>  ?b	0.023076923	0.230769231	1	3	13	3	?b	0.0	0.0	0.0
?e  <20325>  ?b  ?e  <21081>  ?a   => ?a  <19598>  ?b	0.015384615	0.142857143	1	2	14	2	?b	0.0	0.0	0.0
?a  <20315>  ?b  ?b  <20571>  ?a   => ?a  <20803>  ?b	0.04375	0.466666667	0.875	7	15	8	?a	0.0	0.0	0.0
?b  <19510>  ?f  ?a  <20741>  ?f   => ?a  <20803>  ?b	0.025	0.666666667	0.8	4	6	5	?a	0.0	0.0	0.0
?f  <19510>  ?a  ?b  <20648>  ?f   => ?a  <20803>  ?b	0.03125	0.5	0.833333333	5	10	6	?a	0.0	0.0	0.0
?f  <19510>  ?a  ?b  <20161>  ?f   => ?a  <20803>  ?b	0.03125	0.5	0.833333333	5	10	6	?a	0.0	0.0	0.0
?a  <19771>  ?f  ?b  <20161>  ?f   => ?a  <20803>  ?b	0.03125	0.833333333	0.833333333	5	6	6	?a	0.0	0.0	0.0
?b  <20041>  ?f  ?a  <20803>  ?f   => ?a  <20803>  ?b	0.01875	1	1	3	3	3	?a	0.0	0.0	0.0
?f  <19771>  ?b  ?a  <19771>  ?f   => ?a  <20803>  ?b	0.04375	0.259259259	0.875	7	27	8	?a	0.0	0.0	0.0
?a  <19771>  ?f  ?f  <20292>  ?b   => ?a  <20803>  ?b	0.01875	0.6	1	3	5	3	?a	0.0	0.0	0.0
?f  <20041>  ?b  ?a  <20803>  ?f   => ?a  <20803>  ?b	0.01875	1	1	3	3	3	?a	0.0	0.0	0.0
?f  <19771>  ?b  ?a  <20315>  ?f   => ?a  <20803>  ?b	0.025	0.8	1	4	5	4	?a	0.0	0.0	0.0
?a  <20598>  ?f  ?f  <20803>  ?b   => ?a  <20803>  ?b	0.025	0.571428571	1	4	7	4	?a	0.0	0.0	0.0
?f  <20803>  ?b  ?a  <20892>  ?f   => ?a  <20803>  ?b	0.0125	0.5	1	2	4	2	?a	0.0	0.0	0.0
?f  <19652>  ?b  ?a  <19927>  ?f   => ?a  <20803>  ?b	0.01875	1	1	3	3	3	?a	0.0	0.0	0.0
?f  <19771>  ?b  ?a  <20273>  ?f   => ?a  <20803>  ?b	0.0125	0.4	1	2	5	2	?a	0.0	0.0	0.0
?f  <19490>  ?b  ?a  <20598>  ?f   => ?a  <20803>  ?b	0.025	0.4	0.8	4	10	5	?a	0.0	0.0	0.0
?a  <20273>  ?f  ?f  <20803>  ?b   => ?a  <20803>  ?b	0.0125	0.666666667	1	2	3	2	?a	0.0	0.0	0.0
?e  <20598>  ?a  ?e  <20803>  ?b   => ?a  <20803>  ?b	0.025	0.285714286	1	4	14	4	?a	0.0	0.0	0.0
?e  <20273>  ?a  ?e  <20803>  ?b   => ?a  <20803>  ?b	0.0125	0.4	1	2	5	2	?a	0.0	0.0	0.0
?e  <20803>  ?b  ?e  <20892>  ?a   => ?a  <20803>  ?b	0.0125	0.285714286	1	2	7	2	?a	0.0	0.0	0.0
?e  <19963>  ?a  ?e  <20315>  ?b   => ?a  <20803>  ?b	0.0125	0.666666667	1	2	3	2	?a	0.0	0.0	0.0
?e  <19490>  ?b  ?e  <19871>  ?a   => ?a  <20803>  ?b	0.0125	0.095238095	1	2	21	2	?a	0.0	0.0	0.0
?b  <19442>  ?f  ?a  <19975>  ?f   => ?a  <20772>  ?b	0.066202091	0.6	0.863636364	57	95	66	?a	0.0	0.0	0.0
?a  <19975>  ?f  ?b  <20404>  ?f   => ?a  <20772>  ?b	0.066202091	0.581632653	0.826086957	57	98	69	?a	0.0	0.0	0.0
?a  <19975>  ?f  ?b  <20524>  ?f   => ?a  <20772>  ?b	0.029036005	0.757575758	0.961538462	25	33	26	?a	0.0	0.0	0.0
?b  <19748>  ?f  ?a  <20772>  ?f   => ?a  <20772>  ?b	0.037166086	1	1	32	32	32	?a	0.0	0.0	0.0
?a  <20273>  ?b  ?b  <20663>  ?a   => ?a  <20663>  ?b	0.018957346	0.571428571	0.8	4	7	5	?b	0.0	0.0	0.0
?f  <19472>  ?a  ?b  <20663>  ?f   => ?a  <20663>  ?b	0.018957346	0.5	1	4	8	4	?b	0.0	0.0	0.0
?b  <19472>  ?f  ?a  <20663>  ?f   => ?a  <20663>  ?b	0.023696682	0.333333333	1	5	15	5	?b	0.0	0.0	0.0
?b  <20109>  ?f  ?a  <20663>  ?f   => ?a  <20663>  ?b	0.018957346	0.25	0.8	4	16	5	?b	0.0	0.0	0.0
?a  <19893>  ?f  ?b  <20493>  ?f   => ?a  <20227>  ?b	0.015649452	1	1	10	10	10	?a	0.0	0.0	0.0
?b  <19608>  ?f  ?a  <20227>  ?f   => ?a  <20227>  ?b	0.015649452	1	1	10	10	10	?a	0.0	0.0	0.0
?f  <19608>  ?b  ?a  <20227>  ?f   => ?a  <20227>  ?b	0.015649452	1	1	10	10	10	?a	0.0	0.0	0.0
?f  <20227>  ?b  ?a  <20852>  ?f   => ?a  <20227>  ?b	0.267605634	0.982758621	0.994186047	171	174	172	?a	0.0	0.0	0.0
?a  <20096>  ?f  ?f  <20227>  ?b   => ?a  <20227>  ?b	0.267605634	0.988439306	0.994186047	171	173	172	?a	0.0	0.0	0.0
?a  <19696>  ?f  ?f  <20227>  ?b   => ?a  <20227>  ?b	0.264475743	0.988304094	1	169	171	169	?a	0.0	0.0	0.0
?a  <19489>  ?f  ?f  <20227>  ?b   => ?a  <20227>  ?b	0.169014085	0.972972973	0.990825688	108	111	109	?a	0.0	0.0	0.0
?a  <19899>  ?f  ?f  <20227>  ?b   => ?a  <20227>  ?b	0.164319249	0.981308411	0.990566038	105	107	106	?a	0.0	0.0	0.0
?f  <20227>  ?b  ?a  <20989>  ?f   => ?a  <20227>  ?b	0.126760563	0.964285714	1	81	84	81	?a	0.0	0.0	0.0
?a  <19820>  ?f  ?f  <20227>  ?b   => ?a  <20227>  ?b	0.090766823	0.878787879	0.90625	58	66	64	?a	0.0	0.0	0.0
?a  <19820>  ?f  ?f  <20799>  ?b   => ?a  <20227>  ?b	0.012519562	1	1	8	8	8	?a	0.0	0.0	0.0
?f  <20227>  ?b  ?a  <20232>  ?f   => ?a  <20227>  ?b	0.023474178	1	1	15	15	15	?a	0.0	0.0	0.0
?a  <19894>  ?f  ?f  <20227>  ?b   => ?a  <20227>  ?b	0.021909233	1	1	14	14	14	?a	0.0	0.0	0.0
?e  <20227>  ?b  ?e  <20852>  ?a   => ?a  <20227>  ?b	0.266040689	0.829268293	0.988372093	170	205	172	?a	0.0	0.0	0.0
?e  <20096>  ?a  ?e  <20227>  ?b   => ?a  <20227>  ?b	0.259780908	0.83	0.994011976	166	200	167	?a	0.0	0.0	0.0
?e  <19820>  ?a  ?e  <20227>  ?b   => ?a  <20227>  ?b	0.183098592	0.672413793	0.966942149	117	174	121	?a	0.0	0.0	0.0
?e  <19489>  ?a  ?e  <20227>  ?b   => ?a  <20227>  ?b	0.169014085	0.892561983	0.990825688	108	121	109	?a	0.0	0.0	0.0
?e  <19899>  ?a  ?e  <20227>  ?b   => ?a  <20227>  ?b	0.165884194	0.905982906	0.990654206	106	117	107	?a	0.0	0.0	0.0
?e  <19696>  ?a  ?e  <20227>  ?b   => ?a  <20227>  ?b	0.115805947	0.870588235	0.925	74	85	80	?a	0.0	0.0	0.0
?e  <20227>  ?b  ?e  <20989>  ?a   => ?a  <20227>  ?b	0.067292645	0.914893617	0.977272727	43	47	44	?a	0.0	0.0	0.0
?e  <20227>  ?b  ?e  <20232>  ?a   => ?a  <20227>  ?b	0.023474178	1	1	15	15	15	?a	0.0	0.0	0.0
?e  <19894>  ?a  ?e  <20227>  ?b   => ?a  <20227>  ?b	0.021909233	1	1	14	14	14	?a	0.0	0.0	0.0
?f  <19484>  ?b  ?a  <20499>  ?f   => ?a  <20910>  ?b	0.010152284	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <19743>  ?f  ?f  <20910>  ?b   => ?a  <20910>  ?b	0.015228426	1	1	3	3	3	?a	0.0	0.0	0.0
?e  <19743>  ?a  ?e  <20910>  ?b   => ?a  <20910>  ?b	0.015228426	0.5	1	3	6	3	?a	0.0	0.0	0.0
?a  <19419>  ?f  ?f  <20910>  ?b   => ?a  <20910>  ?b	0.015228426	1	1	3	3	3	?a	0.0	0.0	0.0
?e  <19419>  ?a  ?e  <20910>  ?b   => ?a  <20910>  ?b	0.015228426	1	1	3	3	3	?a	0.0	0.0	0.0
