Loading files... 
  Starting triples_en.txt
  Finished triples_en.txt, still running: 0
Loaded 95142 facts in 0.93 s using 32 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.8
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
Starting the mining phase... Using 2 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable	Std. Lower Bound	PCA Lower Bound	PCA Conf estimation
?a  <19980>  ?f  ?f  <20396>  ?b   => ?a  <19980>  ?b	0.01980198	0.2	1	2	10	2	?b	0.0	0.0	0.0
?a  <20221>  ?b  ?a  <20611>  ?b   => ?a  <20581>  ?b	0.164021164	0.911764706	0.939393939	31	34	33	?a	0.0	0.0	0.0
?a  <20058>  ?b  ?a  <20611>  ?b   => ?a  <20581>  ?b	0.015873016	0.107142857	1	3	28	3	?a	0.0	0.0	0.0
?b  <19980>  ?f  ?f  <20153>  ?a   => ?a  <20581>  ?b	0.010582011	0.285714286	1	2	7	2	?a	0.0	0.0	0.0
?a  <19588>  ?f  ?f  <20581>  ?b   => ?a  <20581>  ?b	0.137566138	0.220338983	0.838709677	26	118	31	?a	0.0	0.0	0.0
?a  <19958>  ?f  ?f  <20581>  ?b   => ?a  <20581>  ?b	0.153439153	0.305263158	0.852941176	29	95	34	?a	0.0	0.0	0.0
?a  <20081>  ?f  ?f  <20743>  ?b   => ?a  <20581>  ?b	0.010582011	0.012658228	1	2	158	2	?a	0.0	0.0	0.0
?a  <20231>  ?f  ?f  <20581>  ?b   => ?a  <20581>  ?b	0.021164021	0.142857143	1	4	28	4	?a	0.0	0.0	0.0
?a  <20058>  ?f  ?f  <20787>  ?b   => ?a  <20581>  ?b	0.010582011	0.285714286	1	2	7	2	?a	0.0	0.0	0.0
?a  <20248>  ?f  ?f  <20581>  ?b   => ?a  <20581>  ?b	0.010582011	0.133333333	1	2	15	2	?a	0.0	0.0	0.0
?a  <20236>  ?f  ?f  <20611>  ?b   => ?a  <20581>  ?b	0.021164021	0.052631579	0.8	4	76	5	?a	0.0	0.0	0.0
?e  <19958>  ?a  ?e  <20581>  ?b   => ?a  <20581>  ?b	0.142857143	0.252336449	0.870967742	27	107	31	?a	0.0	0.0	0.0
?e  <19588>  ?a  ?e  <20581>  ?b   => ?a  <20581>  ?b	0.137566138	0.226086957	0.8125	26	115	32	?a	0.0	0.0	0.0
?e  <20231>  ?a  ?e  <20581>  ?b   => ?a  <20581>  ?b	0.021164021	0.137931034	1	4	29	4	?a	0.0	0.0	0.0
?e  <20248>  ?a  ?e  <20611>  ?b   => ?a  <20581>  ?b	0.026455026	0.069444444	0.833333333	5	72	6	?a	0.0	0.0	0.0
?e  <19857>  ?a  ?e  <20226>  ?b   => ?a  <20581>  ?b	0.026455026	0.058823529	0.833333333	5	85	6	?a	0.0	0.0	0.0
?e  <20053>  ?a  ?e  <20226>  ?b   => ?a  <20581>  ?b	0.021164021	0.047058824	0.8	4	85	5	?a	0.0	0.0	0.0
?a  <20042>  ?b  ?a  <20581>  ?b   => ?a  <20611>  ?b	0.012543253	0.935483871	0.966666667	29	31	30	?a	0.0	0.0	0.0
?a  <19709>  ?f  ?f  <20611>  ?b   => ?a  <20611>  ?b	0.024653979	0.670588235	0.802816901	57	85	71	?a	0.0	0.0	0.0
?b  <20486>  ?a  ?b  <20574>  ?a   => ?a  <19849>  ?b	0.025477707	0.444444444	1	4	9	4	?a	0.0	0.0	0.0
?a  <19657>  ?b  ?a  <19747>  ?b   => ?a  <19849>  ?b	0.038216561	1	1	6	6	6	?a	0.0	0.0	0.0
?a  <19722>  ?b  ?a  <19747>  ?b   => ?a  <19849>  ?b	0.01910828	1	1	3	3	3	?a	0.0	0.0	0.0
?f  <19849>  ?b  ?a  <20864>  ?f   => ?a  <19849>  ?b	0.012738854	1	1	2	2	2	?a	0.0	0.0	0.0
?e  <19849>  ?b  ?e  <20864>  ?a   => ?a  <19849>  ?b	0.012738854	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <20334>  ?f  ?f  <20598>  ?b   => ?a  <20035>  ?b	0.015337423	0.5	0.833333333	5	10	6	?b	0.0	0.0	0.0
?a  <20035>  ?f  ?f  <20586>  ?b   => ?a  <20035>  ?b	0.018404908	0.666666667	0.857142857	6	9	7	?b	0.0	0.0	0.0
?f  <20210>  ?b  ?a  <20338>  ?f   => ?a  <20035>  ?b	0.012269939	0.2	0.8	4	20	5	?b	0.0	0.0	0.0
?a  <19738>  ?f  ?f  <19742>  ?b   => ?a  <20035>  ?b	0.024539877	0.727272727	0.888888889	8	11	9	?b	0.0	0.0	0.0
?a  <19738>  ?f  ?f  <20586>  ?b   => ?a  <20035>  ?b	0.015337423	0.625	0.833333333	5	8	6	?b	0.0	0.0	0.0
?a  <19588>  ?b  ?b  <19857>  ?a   => ?a  <19958>  ?b	0.023989899	0.8	0.844444444	76	95	90	?b	0.0	0.0	0.0
?b  <19857>  ?a  ?a  <20150>  ?b   => ?a  <19958>  ?b	0.013573232	0.796296296	0.826923077	43	54	52	?b	0.0	0.0	0.0
?b  <19857>  ?a  ?a  <20053>  ?b   => ?a  <19958>  ?b	0.179924242	0.524379025	0.866261398	570	1087	658	?b	0.0	0.0	0.0
?b  <19857>  ?a  ?a  <20853>  ?b   => ?a  <19958>  ?b	0.012310606	0.735849057	1	39	53	39	?b	0.0	0.0	0.0
?b  <19857>  ?a  ?b  <19958>  ?a   => ?a  <19958>  ?b	0.023042929	0.722772277	0.811111111	73	101	90	?b	0.0	0.0	0.0
?b  <19588>  ?a  ?b  <19857>  ?a   => ?a  <19958>  ?b	0.250315657	0.796984925	0.922093023	793	995	860	?b	0.0	0.0	0.0
?b  <19857>  ?a  ?b  <20812>  ?a   => ?a  <19958>  ?b	0.017045455	0.658536585	0.947368421	54	82	57	?b	0.0	0.0	0.0
?b  <19588>  ?a  ?a  <20053>  ?b   => ?a  <19958>  ?b	0.262626263	0.899459459	0.946530148	832	925	879	?b	0.0	0.0	0.0
?b  <19588>  ?a  ?a  <20150>  ?b   => ?a  <19958>  ?b	0.043876263	0.863354037	0.896774194	139	161	155	?b	0.0	0.0	0.0
?b  <19588>  ?a  ?a  <20853>  ?b   => ?a  <19958>  ?b	0.038194444	0.883211679	0.983739837	121	137	123	?b	0.0	0.0	0.0
?b  <19588>  ?a  ?b  <20812>  ?a   => ?a  <19958>  ?b	0.048295455	0.746341463	0.96835443	153	205	158	?b	0.0	0.0	0.0
?a  <20053>  ?b  ?b  <20150>  ?a   => ?a  <19958>  ?b	0.019255051	0.813333333	0.871428571	61	75	70	?b	0.0	0.0	0.0
?b  <19958>  ?a  ?a  <20053>  ?b   => ?a  <19958>  ?b	0.022411616	0.76344086	0.835294118	71	93	85	?b	0.0	0.0	0.0
?a  <20053>  ?b  ?b  <20812>  ?a   => ?a  <19958>  ?b	0.02020202	0.864864865	0.96969697	64	74	66	?b	0.0	0.0	0.0
?b  <19628>  ?a  ?a  <20053>  ?b   => ?a  <19958>  ?b	0.012310606	0.764705882	0.866666667	39	51	45	?b	0.0	0.0	0.0
?a  <20053>  ?b  ?a  <20853>  ?b   => ?a  <19958>  ?b	0.019570707	0.826666667	0.96875	62	75	64	?b	0.0	0.0	0.0
?a  <20053>  ?b  ?a  <20150>  ?b   => ?a  <19958>  ?b	0.014204545	0.803571429	0.833333333	45	56	54	?b	0.0	0.0	0.0
?b  <20047>  ?a  ?a  <20091>  ?b   => ?a  <19737>  ?b	0.049327354	0.628571429	0.916666667	22	35	24	?a	0.0	0.0	0.0
?a  <19663>  ?f  ?b  <20047>  ?f   => ?a  <19737>  ?b	0.020179372	0.409090909	0.818181818	9	22	11	?a	0.0	0.0	0.0
?a  <19663>  ?f  ?f  <19737>  ?b   => ?a  <19737>  ?b	0.020179372	0.5	0.818181818	9	18	11	?a	0.0	0.0	0.0
?f  <19737>  ?b  ?a  <20587>  ?f   => ?a  <19737>  ?b	0.038116592	0.586206897	0.85	17	29	20	?a	0.0	0.0	0.0
?a  <19923>  ?b  ?b  <20268>  ?a   => ?a  <20776>  ?b	0.029535865	0.4375	1	7	16	7	?a	0.0	0.0	0.0
?a  <19923>  ?b  ?a  <20488>  ?b   => ?a  <20776>  ?b	0.029535865	0.466666667	1	7	15	7	?a	0.0	0.0	0.0
?a  <20180>  ?f  ?b  <20189>  ?f   => ?a  <20776>  ?b	0.071729958	0.485714286	0.80952381	17	35	21	?a	0.0	0.0	0.0
?b  <19712>  ?f  ?a  <20180>  ?f   => ?a  <20776>  ?b	0.016877637	1	1	4	4	4	?a	0.0	0.0	0.0
?f  <20180>  ?b  ?a  <20180>  ?f   => ?a  <20776>  ?b	0.067510549	0.41025641	0.842105263	16	39	19	?a	0.0	0.0	0.0
?a  <20180>  ?f  ?f  <20776>  ?b   => ?a  <20776>  ?b	0.016877637	0.16	0.8	4	25	5	?a	0.0	0.0	0.0
?f  <20776>  ?b  ?a  <20842>  ?f   => ?a  <20776>  ?b	0.105485232	0.714285714	0.892857143	25	35	28	?a	0.0	0.0	0.0
?a  <19923>  ?f  ?f  <20180>  ?b   => ?a  <20776>  ?b	0.016877637	1	1	4	4	4	?a	0.0	0.0	0.0
?f  <19755>  ?b  ?a  <20124>  ?f   => ?a  <20776>  ?b	0.029535865	1	1	7	7	7	?a	0.0	0.0	0.0
?e  <20180>  ?b  ?e  <20877>  ?a   => ?a  <20776>  ?b	0.012658228	0.333333333	1	3	9	3	?a	0.0	0.0	0.0
?e  <20776>  ?b  ?e  <20842>  ?a   => ?a  <20776>  ?b	0.092827004	0.594594595	0.88	22	37	25	?a	0.0	0.0	0.0
?e  <19677>  ?a  ?e  <19923>  ?b   => ?a  <20776>  ?b	0.016877637	0.666666667	1	4	6	4	?a	0.0	0.0	0.0
?a  <19588>  ?b  ?b  <20039>  ?a   => ?a  <19628>  ?b	0.023037543	0.675	0.931034483	27	40	29	?a	0.0	0.0	0.0
?a  <19958>  ?f  ?b  <19996>  ?f   => ?a  <19628>  ?b	0.012798635	0.833333333	0.833333333	15	18	18	?a	0.0	0.0	0.0
?a  <20231>  ?b  ?b  <20667>  ?a   => ?a  <20667>  ?b	0.062937063	0.9	1	9	10	9	?b	0.0	0.0	0.0
?a  <19958>  ?b  ?b  <20667>  ?a   => ?a  <20667>  ?b	0.055944056	0.533333333	0.888888889	8	15	9	?b	0.0	0.0	0.0
?a  <19588>  ?b  ?b  <20667>  ?a   => ?a  <20667>  ?b	0.055944056	0.571428571	1	8	14	8	?b	0.0	0.0	0.0
?a  <19857>  ?b  ?b  <20667>  ?a   => ?a  <20667>  ?b	0.048951049	0.777777778	1	7	9	7	?b	0.0	0.0	0.0
?b  <20667>  ?a  ?a  <20853>  ?b   => ?a  <20667>  ?b	0.041958042	0.4	0.857142857	6	15	7	?b	0.0	0.0	0.0
?a  <20053>  ?b  ?b  <20667>  ?a   => ?a  <20667>  ?b	0.041958042	0.75	1	6	8	6	?b	0.0	0.0	0.0
?a  <19756>  ?b  ?b  <20667>  ?a   => ?a  <20667>  ?b	0.034965035	1	1	5	5	5	?b	0.0	0.0	0.0
?b  <20667>  ?a  ?a  <20812>  ?b   => ?a  <20667>  ?b	0.020979021	0.5	1	3	6	3	?b	0.0	0.0	0.0
?b  <20231>  ?a  ?b  <20667>  ?a   => ?a  <20667>  ?b	0.062937063	0.692307692	1	9	13	9	?b	0.0	0.0	0.0
?b  <19588>  ?a  ?b  <20667>  ?a   => ?a  <20667>  ?b	0.055944056	0.444444444	0.888888889	8	18	9	?b	0.0	0.0	0.0
?b  <19857>  ?a  ?b  <20667>  ?a   => ?a  <20667>  ?b	0.048951049	0.777777778	1	7	9	7	?b	0.0	0.0	0.0
?b  <20053>  ?a  ?b  <20667>  ?a   => ?a  <20667>  ?b	0.041958042	0.666666667	0.857142857	6	9	7	?b	0.0	0.0	0.0
?b  <19756>  ?a  ?b  <20667>  ?a   => ?a  <20667>  ?b	0.034965035	0.714285714	0.833333333	5	7	6	?b	0.0	0.0	0.0
?b  <19727>  ?a  ?b  <20667>  ?a   => ?a  <20667>  ?b	0.013986014	1	1	2	2	2	?b	0.0	0.0	0.0
?b  <19877>  ?a  ?b  <20667>  ?a   => ?a  <20667>  ?b	0.020979021	0.375	1	3	8	3	?b	0.0	0.0	0.0
?a  <19857>  ?b  ?b  <20231>  ?a   => ?a  <20667>  ?b	0.027972028	0.5	1	4	8	4	?b	0.0	0.0	0.0
?a  <20053>  ?b  ?b  <20231>  ?a   => ?a  <20667>  ?b	0.013986014	0.666666667	1	2	3	2	?b	0.0	0.0	0.0
?b  <19857>  ?a  ?b  <20231>  ?a   => ?a  <20667>  ?b	0.027972028	0.666666667	1	4	6	4	?b	0.0	0.0	0.0
?b  <19588>  ?a  ?b  <20231>  ?a   => ?a  <20667>  ?b	0.020979021	0.333333333	1	3	9	3	?b	0.0	0.0	0.0
?b  <19588>  ?a  ?a  <20231>  ?b   => ?a  <20667>  ?b	0.020979021	0.428571429	1	3	7	3	?b	0.0	0.0	0.0
?b  <19588>  ?a  ?b  <19877>  ?a   => ?a  <20667>  ?b	0.013986014	0.181818182	1	2	11	2	?b	0.0	0.0	0.0
?b  <19857>  ?a  ?a  <20231>  ?b   => ?a  <20667>  ?b	0.027972028	0.5	1	4	8	4	?b	0.0	0.0	0.0
?b  <20053>  ?a  ?a  <20231>  ?b   => ?a  <20667>  ?b	0.013986014	0.666666667	1	2	3	2	?b	0.0	0.0	0.0
?b  <19756>  ?a  ?a  <19756>  ?b   => ?a  <20667>  ?b	0.013986014	0.011111111	1	2	180	2	?b	0.0	0.0	0.0
?b  <19877>  ?a  ?a  <19958>  ?b   => ?a  <20667>  ?b	0.020979021	0.25	1	3	12	3	?b	0.0	0.0	0.0
?a  <19588>  ?b  ?a  <20231>  ?b   => ?a  <20667>  ?b	0.027972028	0.444444444	0.8	4	9	5	?b	0.0	0.0	0.0
?a  <19857>  ?b  ?a  <20231>  ?b   => ?a  <20667>  ?b	0.027972028	0.666666667	1	4	6	4	?b	0.0	0.0	0.0
?a  <19756>  ?f  ?b  <20812>  ?f   => ?a  <20667>  ?b	0.013986014	0.666666667	1	2	3	2	?b	0.0	0.0	0.0
?f  <20059>  ?a  ?b  <20081>  ?f   => ?a  <20667>  ?b	0.013986014	0.095238095	1	2	21	2	?b	0.0	0.0	0.0
?b  <20101>  ?f  ?f  <20672>  ?a   => ?a  <20667>  ?b	0.013986014	0.333333333	1	2	6	2	?b	0.0	0.0	0.0
?a  <19756>  ?f  ?f  <20853>  ?b   => ?a  <20667>  ?b	0.013986014	0.666666667	1	2	3	2	?b	0.0	0.0	0.0
?a  <20047>  ?f  ?f  <20181>  ?b   => ?a  <20141>  ?b	0.077586207	0.5	1	9	18	9	?a	0.0	0.0	0.0
?a  <20312>  ?f  ?f  <20846>  ?b   => ?a  <20141>  ?b	0.043103448	0.833333333	1	5	6	5	?a	0.0	0.0	0.0
?a  <20230>  ?f  ?f  <20846>  ?b   => ?a  <20141>  ?b	0.043103448	1	1	5	5	5	?a	0.0	0.0	0.0
?e  <20181>  ?b  ?e  <20226>  ?a   => ?a  <20141>  ?b	0.017241379	0.5	1	2	4	2	?a	0.0	0.0	0.0
?e  <20181>  ?b  ?e  <20787>  ?a   => ?a  <20141>  ?b	0.017241379	0.105263158	1	2	19	2	?a	0.0	0.0	0.0
?e  <20399>  ?a  ?e  <20846>  ?b   => ?a  <20141>  ?b	0.043103448	0.333333333	1	5	15	5	?a	0.0	0.0	0.0
?b  <19588>  ?f  ?a  <20301>  ?f   => ?a  <19844>  ?b	0.010854817	0.8	1	8	10	8	?a	0.0	0.0	0.0
?f  <19844>  ?b  ?a  <20490>  ?f   => ?a  <19844>  ?b	0.094979647	0.7	0.972222222	70	100	72	?a	0.0	0.0	0.0
?a  <19622>  ?f  ?f  <19844>  ?b   => ?a  <19844>  ?b	0.013568521	1	1	10	10	10	?a	0.0	0.0	0.0
?a  <19895>  ?f  ?f  <20551>  ?b   => ?a  <20031>  ?b	0.013888889	0.666666667	1	2	3	2	?b	0.0	0.0	0.0
?b  <19588>  ?f  ?f  <19743>  ?a   => ?a  <19952>  ?b	0.026086957	0.75	1	3	4	3	?a	0.0	0.0	0.0
?b  <19588>  ?f  ?f  <20414>  ?a   => ?a  <19952>  ?b	0.017391304	0.285714286	1	2	7	2	?a	0.0	0.0	0.0
?a  <19952>  ?f  ?b  <20009>  ?f   => ?a  <19952>  ?b	0.034782609	1	1	4	4	4	?a	0.0	0.0	0.0
?b  <19685>  ?f  ?a  <19952>  ?f   => ?a  <19952>  ?b	0.034782609	1	1	4	4	4	?a	0.0	0.0	0.0
?a  <19952>  ?f  ?b  <20498>  ?f   => ?a  <19952>  ?b	0.060869565	1	1	7	7	7	?a	0.0	0.0	0.0
?a  <19952>  ?f  ?f  <20498>  ?b   => ?a  <19952>  ?b	0.060869565	1	1	7	7	7	?a	0.0	0.0	0.0
?e  <19743>  ?a  ?e  <19958>  ?b   => ?a  <19952>  ?b	0.026086957	0.75	1	3	4	3	?a	0.0	0.0	0.0
?a  <20338>  ?f  ?b  <20456>  ?f   => ?a  <20338>  ?b	0.099125364	1	1	34	34	34	?a	0.0	0.0	0.0
?f  <20382>  ?a  ?b  <20399>  ?f   => ?a  <20338>  ?b	0.011661808	0.070175439	0.8	4	57	5	?a	0.0	0.0	0.0
?b  <20381>  ?f  ?f  <20880>  ?a   => ?a  <20338>  ?b	0.011661808	0.4	1	4	10	4	?a	0.0	0.0	0.0
?a  <20338>  ?f  ?f  <20456>  ?b   => ?a  <20338>  ?b	0.099125364	1	1	34	34	34	?a	0.0	0.0	0.0
?a  <19998>  ?f  ?f  <20338>  ?b   => ?a  <20338>  ?b	0.081632653	1	1	28	28	28	?a	0.0	0.0	0.0
?a  <19658>  ?f  ?f  <20338>  ?b   => ?a  <20338>  ?b	0.072886297	1	1	25	25	25	?a	0.0	0.0	0.0
?f  <20338>  ?b  ?a  <20511>  ?f   => ?a  <20338>  ?b	0.072886297	0.961538462	1	25	26	25	?a	0.0	0.0	0.0
?a  <20111>  ?f  ?f  <20338>  ?b   => ?a  <20338>  ?b	0.084548105	1	1	29	29	29	?a	0.0	0.0	0.0
?a  <19917>  ?f  ?f  <20338>  ?b   => ?a  <20338>  ?b	0.072886297	1	1	25	25	25	?a	0.0	0.0	0.0
?a  <19809>  ?f  ?f  <20338>  ?b   => ?a  <20338>  ?b	0.072886297	0.925925926	1	25	27	25	?a	0.0	0.0	0.0
?f  <20338>  ?b  ?a  <20506>  ?f   => ?a  <20338>  ?b	0.067055394	0.92	1	23	25	23	?a	0.0	0.0	0.0
?f  <20338>  ?b  ?a  <20518>  ?f   => ?a  <20338>  ?b	0.06122449	0.954545455	1	21	22	21	?a	0.0	0.0	0.0
?e  <20338>  ?b  ?e  <20511>  ?a   => ?a  <20338>  ?b	0.067055394	0.92	1	23	25	23	?a	0.0	0.0	0.0
?e  <19998>  ?a  ?e  <20338>  ?b   => ?a  <20338>  ?b	0.06122449	0.875	1	21	24	21	?a	0.0	0.0	0.0
?e  <19809>  ?a  ?e  <20338>  ?b   => ?a  <20338>  ?b	0.058309038	0.952380952	1	20	21	20	?a	0.0	0.0	0.0
?e  <20111>  ?a  ?e  <20338>  ?b   => ?a  <20338>  ?b	0.058309038	0.952380952	1	20	21	20	?a	0.0	0.0	0.0
?e  <19658>  ?a  ?e  <20338>  ?b   => ?a  <20338>  ?b	0.058309038	0.869565217	1	20	23	20	?a	0.0	0.0	0.0
?e  <20338>  ?b  ?e  <20506>  ?a   => ?a  <20338>  ?b	0.055393586	0.95	1	19	20	19	?a	0.0	0.0	0.0
?e  <19917>  ?a  ?e  <20338>  ?b   => ?a  <20338>  ?b	0.049562682	0.944444444	1	17	18	17	?a	0.0	0.0	0.0
?e  <20338>  ?b  ?e  <20518>  ?a   => ?a  <20338>  ?b	0.052478134	0.9	1	18	20	18	?a	0.0	0.0	0.0
?e  <20222>  ?b  ?e  <20893>  ?a   => ?a  <20338>  ?b	0.032069971	0.34375	1	11	32	11	?a	0.0	0.0	0.0
?a  <19843>  ?f  ?b  <20081>  ?f   => ?a  <19843>  ?b	0.016806723	0.333333333	1	2	6	2	?b	0.0	0.0	0.0
?a  <19843>  ?f  ?f  <20081>  ?b   => ?a  <19843>  ?b	0.025210084	0.1	1	3	30	3	?b	0.0	0.0	0.0
?e  <19831>  ?b  ?e  <20613>  ?a   => ?a  <19843>  ?b	0.033613445	0.153846154	0.8	4	26	5	?b	0.0	0.0	0.0
?b  <19712>  ?f  ?f  <20490>  ?a   => ?a  <20882>  ?b	0.05	0.888888889	1	8	9	8	?a	0.0	0.0	0.0
?f  <19790>  ?a  ?b  <20090>  ?f   => ?a  <20882>  ?b	0.03125	0.714285714	1	5	7	5	?a	0.0	0.0	0.0
?a  <19577>  ?f  ?b  <20090>  ?f   => ?a  <20882>  ?b	0.0625	1	1	10	10	10	?a	0.0	0.0	0.0
?b  <19676>  ?f  ?a  <20709>  ?f   => ?a  <20882>  ?b	0.025	1	1	4	4	4	?a	0.0	0.0	0.0
?b  <19958>  ?f  ?f  <20576>  ?a   => ?a  <20882>  ?b	0.01875	0.272727273	1	3	11	3	?a	0.0	0.0	0.0
?b  <20256>  ?f  ?a  <20882>  ?f   => ?a  <20882>  ?b	0.0125	1	1	2	2	2	?a	0.0	0.0	0.0
?b  <19723>  ?f  ?a  <19755>  ?f   => ?a  <20882>  ?b	0.0125	1	1	2	2	2	?a	0.0	0.0	0.0
?f  <20256>  ?b  ?a  <20882>  ?f   => ?a  <20882>  ?b	0.0125	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <19629>  ?f  ?f  <20437>  ?b   => ?a  <20882>  ?b	0.08125	1	1	13	13	13	?a	0.0	0.0	0.0
?a  <20490>  ?f  ?f  <20882>  ?b   => ?a  <20882>  ?b	0.075	1	1	12	12	12	?a	0.0	0.0	0.0
?a  <20112>  ?f  ?f  <20882>  ?b   => ?a  <20882>  ?b	0.1125	1	1	18	18	18	?a	0.0	0.0	0.0
?a  <19577>  ?f  ?f  <20081>  ?b   => ?a  <20882>  ?b	0.0625	1	1	10	10	10	?a	0.0	0.0	0.0
?a  <20412>  ?f  ?f  <20882>  ?b   => ?a  <20882>  ?b	0.0625	1	1	10	10	10	?a	0.0	0.0	0.0
?a  <19666>  ?f  ?f  <19712>  ?b   => ?a  <20882>  ?b	0.03125	0.833333333	1	5	6	5	?a	0.0	0.0	0.0
?f  <20116>  ?b  ?a  <20709>  ?f   => ?a  <20882>  ?b	0.025	1	1	4	4	4	?a	0.0	0.0	0.0
?a  <20191>  ?f  ?f  <20882>  ?b   => ?a  <20882>  ?b	0.0125	1	1	2	2	2	?a	0.0	0.0	0.0
?a  <19632>  ?f  ?f  <20882>  ?b   => ?a  <20882>  ?b	0.0125	1	1	2	2	2	?a	0.0	0.0	0.0
?e  <20412>  ?a  ?e  <20882>  ?b   => ?a  <20882>  ?b	0.06875	0.55	1	11	20	11	?a	0.0	0.0	0.0
?e  <20490>  ?a  ?e  <20882>  ?b   => ?a  <20882>  ?b	0.19375	0.738095238	0.837837838	31	42	37	?a	0.0	0.0	0.0
?e  <20191>  ?a  ?e  <20882>  ?b   => ?a  <20882>  ?b	0.01875	1	1	3	3	3	?a	0.0	0.0	0.0
?e  <20112>  ?a  ?e  <20882>  ?b   => ?a  <20882>  ?b	0.0625	0.769230769	1	10	13	10	?a	0.0	0.0	0.0
?e  <20589>  ?a  ?e  <20882>  ?b   => ?a  <20882>  ?b	0.0125	0.4	1	2	5	2	?a	0.0	0.0	0.0
?e  <20834>  ?a  ?e  <20882>  ?b   => ?a  <20882>  ?b	0.0125	1	1	2	2	2	?a	0.0	0.0	0.0
?e  <19811>  ?a  ?e  <20311>  ?b   => ?a  <20882>  ?b	0.0125	1	1	2	2	2	?a	0.0	0.0	0.0
?e  <19790>  ?a  ?e  <20081>  ?b   => ?a  <20882>  ?b	0.03125	0.714285714	1	5	7	5	?a	0.0	0.0	0.0
?e  <19588>  ?b  ?e  <20576>  ?a   => ?a  <20882>  ?b	0.01875	0.5	1	3	6	3	?a	0.0	0.0	0.0
?e  <19712>  ?b  ?e  <20576>  ?a   => ?a  <20882>  ?b	0.0125	0.5	1	2	4	2	?a	0.0	0.0	0.0
?b  <20586>  ?f  ?a  <20801>  ?f   => ?a  <20801>  ?b	0.029239766	0.833333333	0.833333333	10	12	12	?a	0.0	0.0	0.0
?b  <20426>  ?f  ?f  <20800>  ?a   => ?a  <20800>  ?b	0.037634409	0.875	0.875	7	8	8	?b	0.0	0.0	0.0
?b  <20426>  ?f  ?a  <20800>  ?f   => ?a  <20800>  ?b	0.037634409	1	1	7	7	7	?b	0.0	0.0	0.0
?f  <19887>  ?a  ?b  <20800>  ?f   => ?a  <20800>  ?b	0.037634409	1	1	7	7	7	?b	0.0	0.0	0.0
?a  <20426>  ?f  ?b  <20800>  ?f   => ?a  <20800>  ?b	0.037634409	1	1	7	7	7	?b	0.0	0.0	0.0
?a  <19887>  ?f  ?b  <20800>  ?f   => ?a  <20800>  ?b	0.037634409	1	1	7	7	7	?b	0.0	0.0	0.0
?b  <19887>  ?f  ?a  <20800>  ?f   => ?a  <20800>  ?b	0.037634409	1	1	7	7	7	?b	0.0	0.0	0.0
?a  <20426>  ?f  ?f  <20800>  ?b   => ?a  <20800>  ?b	0.043010753	1	1	8	8	8	?b	0.0	0.0	0.0
?a  <19887>  ?f  ?f  <20800>  ?b   => ?a  <20800>  ?b	0.043010753	1	1	8	8	8	?b	0.0	0.0	0.0
?e  <20426>  ?a  ?e  <20800>  ?b   => ?a  <20800>  ?b	0.043010753	1	1	8	8	8	?b	0.0	0.0	0.0
?e  <19887>  ?a  ?e  <20800>  ?b   => ?a  <20800>  ?b	0.043010753	1	1	8	8	8	?b	0.0	0.0	0.0
?f  <20426>  ?b  ?a  <20800>  ?f   => ?a  <20800>  ?b	0.037634409	1	1	7	7	7	?b	0.0	0.0	0.0
?f  <19887>  ?b  ?a  <20800>  ?f   => ?a  <20800>  ?b	0.037634409	1	1	7	7	7	?b	0.0	0.0	0.0
?e  <20426>  ?b  ?e  <20800>  ?a   => ?a  <20800>  ?b	0.037634409	0.875	0.875	7	8	8	?b	0.0	0.0	0.0
?e  <19887>  ?b  ?e  <20800>  ?a   => ?a  <20800>  ?b	0.037634409	0.875	0.875	7	8	8	?b	0.0	0.0	0.0
?a  <20611>  ?b  ?a  <20743>  ?b   => ?a  <20226>  ?b	0.014367816	0.625	0.833333333	5	8	6	?a	0.0	0.0	0.0
?b  <20733>  ?f  ?a  <20873>  ?f   => ?a  <20226>  ?b	0.017241379	0.4	1	6	15	6	?a	0.0	0.0	0.0
?a  <19958>  ?f  ?f  <20226>  ?b   => ?a  <20226>  ?b	0.146551724	0.351724138	0.879310345	51	145	58	?a	0.0	0.0	0.0
?a  <19588>  ?f  ?f  <20226>  ?b   => ?a  <20226>  ?b	0.137931034	0.311688312	0.857142857	48	154	56	?a	0.0	0.0	0.0
?a  <20053>  ?f  ?f  <20226>  ?b   => ?a  <20226>  ?b	0.094827586	0.407407407	0.942857143	33	81	35	?a	0.0	0.0	0.0
?a  <19857>  ?f  ?f  <20226>  ?b   => ?a  <20226>  ?b	0.086206897	0.379746835	0.882352941	30	79	34	?a	0.0	0.0	0.0
?f  <20226>  ?b  ?a  <20376>  ?f   => ?a  <20226>  ?b	0.048850575	0.404761905	0.85	17	42	20	?a	0.0	0.0	0.0
?a  <20150>  ?f  ?f  <20226>  ?b   => ?a  <20226>  ?b	0.037356322	0.224137931	1	13	58	13	?a	0.0	0.0	0.0
