Loading files... 
  Starting triples_fr.txt
  Finished triples_fr.txt, still running: 0
Loaded 105998 facts in 0.95 s using 20 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.8
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
Starting the mining phase... Using 2 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable	Std. Lower Bound	PCA Lower Bound	PCA Conf estimation
?a  <19754>  ?f  ?f  <19798>  ?b   => ?a  <19902>  ?b	0.068571429	0.705882353	0.857142857	12	17	14	?b	0.0	0.0	0.0
?a  <19754>  ?f  ?f  <19959>  ?b   => ?a  <19902>  ?b	0.011428571	1	1	2	2	2	?b	0.0	0.0	0.0
?f  <20255>  ?b  ?a  <20256>  ?f   => ?a  <19902>  ?b	0.034285714	0.6	1	6	10	6	?b	0.0	0.0	0.0
?f  <19956>  ?b  ?a  <20256>  ?f   => ?a  <19902>  ?b	0.028571429	0.2	0.833333333	5	25	6	?b	0.0	0.0	0.0
?f  <19902>  ?b  ?a  <20443>  ?f   => ?a  <19902>  ?b	0.011428571	1	1	2	2	2	?b	0.0	0.0	0.0
?f  <19754>  ?b  ?a  <20443>  ?f   => ?a  <19902>  ?b	0.011428571	0.5	1	2	4	2	?b	0.0	0.0	0.0
?a  <20237>  ?f  ?f  <20255>  ?b   => ?a  <19902>  ?b	0.017142857	0.6	1	3	5	3	?b	0.0	0.0	0.0
?f  <19902>  ?b  ?a  <20064>  ?f   => ?a  <19902>  ?b	0.011428571	1	1	2	2	2	?b	0.0	0.0	0.0
?f  <19754>  ?b  ?a  <20064>  ?f   => ?a  <19902>  ?b	0.011428571	0.5	1	2	4	2	?b	0.0	0.0	0.0
?e  <19902>  ?b  ?e  <20064>  ?a   => ?a  <19902>  ?b	0.011428571	1	1	2	2	2	?b	0.0	0.0	0.0
?e  <19754>  ?b  ?e  <20443>  ?a   => ?a  <19902>  ?b	0.011428571	0.5	1	2	4	2	?b	0.0	0.0	0.0
?e  <19754>  ?b  ?e  <20064>  ?a   => ?a  <19902>  ?b	0.011428571	0.5	1	2	4	2	?b	0.0	0.0	0.0
?a  <19956>  ?b  ?b  <20131>  ?a   => ?a  <19901>  ?b	0.238294314	0.59623431	0.818965517	285	478	348	?b	0.0	0.0	0.0
?b  <20131>  ?a  ?a  <20131>  ?b   => ?a  <19901>  ?b	0.072742475	0.945652174	0.97752809	87	92	89	?b	0.0	0.0	0.0
?a  <19949>  ?b  ?b  <20131>  ?a   => ?a  <19901>  ?b	0.055183946	0.75	0.904109589	66	88	73	?b	0.0	0.0	0.0
?a  <19709>  ?b  ?b  <20131>  ?a   => ?a  <19901>  ?b	0.04264214	0.739130435	0.822580645	51	69	62	?b	0.0	0.0	0.0
?a  <19798>  ?b  ?b  <20131>  ?a   => ?a  <19901>  ?b	0.019230769	0.92	0.958333333	23	25	24	?b	0.0	0.0	0.0
?b  <19709>  ?a  ?b  <20131>  ?a   => ?a  <19901>  ?b	0.226588629	0.527237354	0.804154303	271	514	337	?b	0.0	0.0	0.0
?b  <20131>  ?a  ?b  <20375>  ?a   => ?a  <19901>  ?b	0.046822742	0.577319588	0.888888889	56	97	63	?b	0.0	0.0	0.0
?b  <19956>  ?a  ?b  <20131>  ?a   => ?a  <19901>  ?b	0.040133779	0.738461538	0.857142857	48	65	56	?b	0.0	0.0	0.0
?b  <20131>  ?a  ?b  <20144>  ?a   => ?a  <19901>  ?b	0.013377926	0.666666667	0.842105263	16	24	19	?b	0.0	0.0	0.0
?b  <19709>  ?a  ?a  <19949>  ?b   => ?a  <19901>  ?b	0.060200669	0.380952381	0.857142857	72	189	84	?b	0.0	0.0	0.0
?b  <19709>  ?a  ?a  <20131>  ?b   => ?a  <19901>  ?b	0.047658863	0.826086957	0.890625	57	69	64	?b	0.0	0.0	0.0
?b  <19709>  ?a  ?a  <19798>  ?b   => ?a  <19901>  ?b	0.019230769	0.46	0.884615385	23	50	26	?b	0.0	0.0	0.0
?b  <19709>  ?a  ?b  <20375>  ?a   => ?a  <19901>  ?b	0.054347826	0.345744681	0.878378378	65	188	74	?b	0.0	0.0	0.0
?b  <19709>  ?a  ?b  <20144>  ?a   => ?a  <19901>  ?b	0.013377926	0.380952381	0.888888889	16	42	18	?b	0.0	0.0	0.0
?a  <19956>  ?b  ?b  <20375>  ?a   => ?a  <19901>  ?b	0.053511706	0.418300654	0.876712329	64	153	73	?b	0.0	0.0	0.0
?a  <19798>  ?b  ?b  <20375>  ?a   => ?a  <19901>  ?b	0.012541806	0.5	1	15	30	15	?b	0.0	0.0	0.0
?a  <19956>  ?b  ?b  <20144>  ?a   => ?a  <19901>  ?b	0.015050167	0.45	0.9	18	40	20	?b	0.0	0.0	0.0
?a  <19949>  ?b  ?a  <19956>  ?b   => ?a  <19901>  ?b	0.073578595	0.391111111	0.88	88	225	100	?b	0.0	0.0	0.0
?a  <19956>  ?b  ?a  <20131>  ?b   => ?a  <19901>  ?b	0.045150502	0.830769231	0.870967742	54	65	62	?b	0.0	0.0	0.0
?a  <19798>  ?b  ?a  <19956>  ?b   => ?a  <19901>  ?b	0.02006689	0.4	0.857142857	24	60	28	?b	0.0	0.0	0.0
?a  <19798>  ?b  ?a  <19949>  ?b   => ?a  <19901>  ?b	0.012541806	0.517241379	0.9375	15	29	16	?b	0.0	0.0	0.0
?b  <20119>  ?f  ?a  <20188>  ?f   => ?a  <20188>  ?b	0.059405941	0.923076923	0.923076923	12	13	13	?b	0.0	0.0	0.0
?b  <19816>  ?f  ?a  <20188>  ?f   => ?a  <20188>  ?b	0.01980198	0.666666667	1	4	6	4	?b	0.0	0.0	0.0
?f  <19816>  ?b  ?a  <20188>  ?f   => ?a  <20188>  ?b	0.01980198	0.666666667	1	4	6	4	?b	0.0	0.0	0.0
?a  <19933>  ?b  ?b  <20008>  ?a   => ?a  <20326>  ?b	0.03	0.75	1	6	8	6	?a	0.0	0.0	0.0
?b  <20008>  ?a  ?a  <20383>  ?b   => ?a  <20326>  ?b	0.01	1	1	2	2	2	?a	0.0	0.0	0.0
?b  <20008>  ?a  ?b  <20187>  ?a   => ?a  <20326>  ?b	0.025	0.416666667	1	5	12	5	?a	0.0	0.0	0.0
?b  <19889>  ?a  ?b  <20008>  ?a   => ?a  <20326>  ?b	0.015	1	1	3	3	3	?a	0.0	0.0	0.0
?b  <19933>  ?a  ?b  <20326>  ?a   => ?a  <20187>  ?b	0.012345679	0.583333333	1	7	12	7	?a	0.0	0.0	0.0
?b  <19933>  ?a  ?a  <20008>  ?b   => ?a  <20187>  ?b	0.012345679	0.875	1	7	8	7	?a	0.0	0.0	0.0
?b  <19933>  ?a  ?b  <20324>  ?a   => ?a  <20187>  ?b	0.010582011	0.75	1	6	8	6	?a	0.0	0.0	0.0
?b  <19933>  ?f  ?f  <20383>  ?a   => ?a  <20187>  ?b	0.028218695	0.888888889	1	16	18	16	?a	0.0	0.0	0.0
?b  <19933>  ?f  ?a  <20383>  ?f   => ?a  <20187>  ?b	0.028218695	0.695652174	0.888888889	16	23	18	?a	0.0	0.0	0.0
?b  <19889>  ?f  ?a  <20187>  ?f   => ?a  <20187>  ?b	0.031746032	0.818181818	0.818181818	18	22	22	?a	0.0	0.0	0.0
?a  <20187>  ?f  ?f  <20383>  ?b   => ?a  <20187>  ?b	0.0335097	0.95	0.95	19	20	20	?a	0.0	0.0	0.0
?f  <20187>  ?b  ?a  <20383>  ?f   => ?a  <20187>  ?b	0.037037037	0.777777778	0.954545455	21	27	22	?a	0.0	0.0	0.0
?e  <20187>  ?b  ?e  <20383>  ?a   => ?a  <20187>  ?b	0.037037037	0.913043478	1	21	23	21	?a	0.0	0.0	0.0
?e  <19933>  ?a  ?e  <20383>  ?b   => ?a  <20187>  ?b	0.026455026	0.714285714	1	15	21	15	?a	0.0	0.0	0.0
?a  <19709>  ?b  ?b  <19907>  ?a   => ?a  <20038>  ?b	0.01384083	0.8	1	4	5	4	?a	0.0	0.0	0.0
?f  <20021>  ?b  ?a  <20367>  ?f   => ?a  <20038>  ?b	0.01384083	1	1	4	4	4	?a	0.0	0.0	0.0
?a  <19709>  ?f  ?f  <20038>  ?b   => ?a  <20038>  ?b	0.01384083	1	1	4	4	4	?a	0.0	0.0	0.0
?e  <20127>  ?b  ?e  <20350>  ?a   => ?a  <20038>  ?b	0.010380623	1	1	3	3	3	?a	0.0	0.0	0.0
?f  <20077>  ?b  ?a  <20483>  ?f   => ?a  <20077>  ?b	0.107526882	0.372670807	0.983606557	60	161	61	?a	0.0	0.0	0.0
?a  <19933>  ?f  ?f  <20077>  ?b   => ?a  <20077>  ?b	0.198924731	0.787234043	0.982300885	111	141	113	?a	0.0	0.0	0.0
?f  <20077>  ?b  ?a  <20187>  ?f   => ?a  <20077>  ?b	0.195340502	0.778571429	0.981981982	109	140	111	?a	0.0	0.0	0.0
?f  <20077>  ?b  ?a  <20185>  ?f   => ?a  <20077>  ?b	0.125448029	0.636363636	0.972222222	70	110	72	?a	0.0	0.0	0.0
?a  <19803>  ?f  ?f  <20077>  ?b   => ?a  <20077>  ?b	0.109318996	0.559633028	0.953125	61	109	64	?a	0.0	0.0	0.0
?a  <19850>  ?f  ?f  <20077>  ?b   => ?a  <20077>  ?b	0.016129032	0.225	1	9	40	9	?a	0.0	0.0	0.0
?a  <20008>  ?f  ?f  <20077>  ?b   => ?a  <20077>  ?b	0.023297491	0.619047619	1	13	21	13	?a	0.0	0.0	0.0
?f  <20077>  ?b  ?a  <20326>  ?f   => ?a  <20077>  ?b	0.019713262	0.55	1	11	20	11	?a	0.0	0.0	0.0
?f  <20077>  ?b  ?a  <20324>  ?f   => ?a  <20077>  ?b	0.066308244	0.274074074	0.860465116	37	135	43	?a	0.0	0.0	0.0
?e  <19933>  ?a  ?e  <20077>  ?b   => ?a  <20077>  ?b	0.195340502	0.605555556	0.990909091	109	180	110	?a	0.0	0.0	0.0
?e  <20077>  ?b  ?e  <20187>  ?a   => ?a  <20077>  ?b	0.188172043	0.628742515	0.990566038	105	167	106	?a	0.0	0.0	0.0
?e  <20077>  ?b  ?e  <20185>  ?a   => ?a  <20077>  ?b	0.123655914	0.552	0.958333333	69	125	72	?a	0.0	0.0	0.0
?e  <19803>  ?a  ?e  <20077>  ?b   => ?a  <20077>  ?b	0.107526882	0.555555556	0.967741935	60	108	62	?a	0.0	0.0	0.0
?e  <20077>  ?b  ?e  <20324>  ?a   => ?a  <20077>  ?b	0.084229391	0.22705314	0.979166667	47	207	48	?a	0.0	0.0	0.0
?e  <20008>  ?a  ?e  <20077>  ?b   => ?a  <20077>  ?b	0.021505376	0.52173913	1	12	23	12	?a	0.0	0.0	0.0
?e  <20077>  ?b  ?e  <20483>  ?a   => ?a  <20077>  ?b	0.078853047	0.257309942	0.88	44	171	50	?a	0.0	0.0	0.0
?e  <20077>  ?b  ?e  <20326>  ?a   => ?a  <20077>  ?b	0.019713262	0.523809524	1	11	21	11	?a	0.0	0.0	0.0
?e  <19850>  ?a  ?e  <20077>  ?b   => ?a  <20077>  ?b	0.016129032	0.128571429	1	9	70	9	?a	0.0	0.0	0.0
?a  <20324>  ?f  ?b  <20483>  ?f   => ?a  <20324>  ?b	0.012638231	0.842105263	0.842105263	16	19	19	?b	0.0	0.0	0.0
?a  <20324>  ?f  ?b  <20326>  ?f   => ?a  <20324>  ?b	0.095576619	0.796052632	0.852112676	121	152	142	?b	0.0	0.0	0.0
?b  <20008>  ?f  ?a  <20324>  ?f   => ?a  <20324>  ?b	0.090047393	0.745098039	0.832116788	114	153	137	?b	0.0	0.0	0.0
?a  <20324>  ?f  ?f  <20326>  ?b   => ?a  <20324>  ?b	0.097156398	0.740963855	0.809210526	123	166	152	?b	0.0	0.0	0.0
?f  <20008>  ?b  ?a  <20324>  ?f   => ?a  <20324>  ?b	0.090837283	0.761589404	0.833333333	115	151	138	?b	0.0	0.0	0.0
?b  <20233>  ?a  ?a  <20357>  ?b   => ?a  <19919>  ?b	0.016451234	0.56	0.823529412	14	25	17	?b	0.0	0.0	0.0
?b  <19705>  ?a  ?b  <20233>  ?a   => ?a  <19919>  ?b	0.042303173	0.507042254	0.9	36	71	40	?b	0.0	0.0	0.0
?b  <20082>  ?a  ?b  <20233>  ?a   => ?a  <19919>  ?b	0.014101058	0.52173913	0.923076923	12	23	13	?b	0.0	0.0	0.0
?a  <19729>  ?b  ?a  <20357>  ?b   => ?a  <19919>  ?b	0.021151586	0.857142857	0.947368421	18	21	19	?b	0.0	0.0	0.0
?b  <19709>  ?a  ?b  <19759>  ?a   => ?a  <20255>  ?b	0.01128069	0.653846154	1	17	26	17	?a	0.0	0.0	0.0
?b  <19759>  ?a  ?a  <19956>  ?b   => ?a  <20255>  ?b	0.01194426	0.75	1	18	24	18	?a	0.0	0.0	0.0
?f  <19798>  ?b  ?a  <20038>  ?f   => ?a  <20255>  ?b	0.01128069	0.354166667	0.944444444	17	48	18	?a	0.0	0.0	0.0
?e  <20038>  ?a  ?e  <20255>  ?b   => ?a  <20255>  ?b	0.03052422	0.657142857	0.884615385	46	70	52	?a	0.0	0.0	0.0
?a  <20148>  ?f  ?f  <20541>  ?b   => ?a  <20541>  ?b	0.031746032	1	1	8	8	8	?b	0.0	0.0	0.0
?e  <20148>  ?a  ?e  <20541>  ?b   => ?a  <20541>  ?b	0.031746032	1	1	8	8	8	?b	0.0	0.0	0.0
?a  <19949>  ?f  ?b  <20136>  ?f   => ?a  <19997>  ?b	0.737394958	0.837708831	0.873134328	351	419	402	?a	0.0	0.0	0.0
?a  <19949>  ?f  ?f  <20136>  ?b   => ?a  <19997>  ?b	0.653361345	0.854395604	0.883522727	311	364	352	?a	0.0	0.0	0.0
?b  <20038>  ?a  ?a  <20072>  ?b   => ?a  <19886>  ?b	0.018587361	0.865384615	0.957446809	45	52	47	?a	0.0	0.0	0.0
?b  <20038>  ?a  ?a  <20155>  ?b   => ?a  <19886>  ?b	0.011152416	0.870967742	1	27	31	27	?a	0.0	0.0	0.0
?a  <20072>  ?b  ?a  <20155>  ?b   => ?a  <19886>  ?b	0.017761256	0.661538462	1	43	65	43	?a	0.0	0.0	0.0
?f  <19886>  ?b  ?a  <20038>  ?f   => ?a  <19886>  ?b	0.012391574	0.120967742	1	30	248	30	?a	0.0	0.0	0.0
?b  <19710>  ?a  ?a  <19967>  ?b   => ?a  <20360>  ?b	0.013392857	0.056603774	1	6	106	6	?a	0.0	0.0	0.0
?a  <19716>  ?b  ?a  <19868>  ?b   => ?a  <20360>  ?b	0.075892857	0.265625	0.894736842	34	128	38	?a	0.0	0.0	0.0
?f  <19710>  ?a  ?b  <19811>  ?f   => ?a  <20360>  ?b	0.011160714	0.384615385	1	5	13	5	?a	0.0	0.0	0.0
?f  <20094>  ?b  ?a  <20483>  ?f   => ?a  <20360>  ?b	0.013392857	0.666666667	1	6	9	6	?a	0.0	0.0	0.0
?a  <19933>  ?f  ?f  <20360>  ?b   => ?a  <20360>  ?b	0.216517857	0.617834395	0.881818182	97	157	110	?a	0.0	0.0	0.0
?a  <20008>  ?f  ?f  <20360>  ?b   => ?a  <20360>  ?b	0.049107143	0.536585366	0.916666667	22	41	24	?a	0.0	0.0	0.0
?a  <20326>  ?f  ?f  <20360>  ?b   => ?a  <20360>  ?b	0.053571429	0.533333333	1	24	45	24	?a	0.0	0.0	0.0
?a  <19803>  ?f  ?f  <20360>  ?b   => ?a  <20360>  ?b	0.020089286	0.375	1	9	24	9	?a	0.0	0.0	0.0
?a  <19803>  ?f  ?f  <19868>  ?b   => ?a  <20360>  ?b	0.011160714	0.017006803	0.833333333	5	294	6	?a	0.0	0.0	0.0
?a  <20185>  ?f  ?f  <20360>  ?b   => ?a  <20360>  ?b	0.020089286	0.36	0.9	9	25	10	?a	0.0	0.0	0.0
?e  <20187>  ?a  ?e  <20360>  ?b   => ?a  <20360>  ?b	0.21875	0.510416667	0.859649123	98	192	114	?a	0.0	0.0	0.0
?e  <20326>  ?a  ?e  <20360>  ?b   => ?a  <20360>  ?b	0.053571429	0.363636364	1	24	66	24	?a	0.0	0.0	0.0
?e  <20360>  ?b  ?e  <20483>  ?a   => ?a  <20360>  ?b	0.026785714	0.054298643	1	12	221	12	?a	0.0	0.0	0.0
?e  <19803>  ?a  ?e  <20360>  ?b   => ?a  <20360>  ?b	0.020089286	0.409090909	0.9	9	22	10	?a	0.0	0.0	0.0
?e  <20185>  ?a  ?e  <20360>  ?b   => ?a  <20360>  ?b	0.020089286	0.529411765	1	9	17	9	?a	0.0	0.0	0.0
?e  <19868>  ?b  ?e  <20185>  ?a   => ?a  <20360>  ?b	0.011160714	0.015923567	0.833333333	5	314	6	?a	0.0	0.0	0.0
?a  <19928>  ?f  ?f  <20320>  ?b   => ?a  <20320>  ?b	0.015151515	1	1	2	2	2	?a	0.0	0.0	0.0
?e  <19736>  ?a  ?e  <20122>  ?b   => ?a  <20320>  ?b	0.015151515	0.333333333	1	2	6	2	?a	0.0	0.0	0.0
?e  <20131>  ?a  ?e  <20320>  ?b   => ?a  <20320>  ?b	0.060606061	0.32	0.8	8	25	10	?a	0.0	0.0	0.0
?e  <19928>  ?a  ?e  <20320>  ?b   => ?a  <20320>  ?b	0.015151515	0.117647059	1	2	17	2	?a	0.0	0.0	0.0
?b  <19901>  ?a  ?a  <20131>  ?b   => ?a  <20409>  ?b	0.06557377	0.013582343	0.8	8	589	10	?a	0.0	0.0	0.0
?b  <20038>  ?a  ?a  <20155>  ?b   => ?a  <20072>  ?b	0.015373864	0.709677419	0.846153846	22	31	26	?a	0.0	0.0	0.0
?a  <19949>  ?f  ?f  <20072>  ?b   => ?a  <20072>  ?b	0.046121593	0.390532544	0.804878049	66	169	82	?a	0.0	0.0	0.0
?f  <19776>  ?b  ?a  <20131>  ?f   => ?a  <20072>  ?b	0.020265549	0.214814815	0.828571429	29	135	35	?a	0.0	0.0	0.0
?f  <19776>  ?b  ?a  <20375>  ?f   => ?a  <20072>  ?b	0.020964361	0.291262136	0.857142857	30	103	35	?a	0.0	0.0	0.0
?f  <20072>  ?b  ?a  <20136>  ?f   => ?a  <20072>  ?b	0.018867925	0.219512195	0.870967742	27	123	31	?a	0.0	0.0	0.0
?e  <19776>  ?b  ?e  <19949>  ?a   => ?a  <20072>  ?b	0.020265549	0.446153846	0.852941176	29	65	34	?a	0.0	0.0	0.0
?e  <20072>  ?b  ?e  <20375>  ?a   => ?a  <20072>  ?b	0.048916841	0.362694301	0.804597701	70	193	87	?a	0.0	0.0	0.0
?e  <20072>  ?b  ?e  <20136>  ?a   => ?a  <20072>  ?b	0.018867925	0.209302326	0.9	27	129	30	?a	0.0	0.0	0.0
?e  <19902>  ?a  ?e  <20361>  ?b   => ?a  <20072>  ?b	0.027253669	0.722222222	0.928571429	39	54	42	?a	0.0	0.0	0.0
?a  <19949>  ?b  ?b  <20131>  ?a   => ?a  <19956>  ?b	0.019612903	0.863636364	0.915662651	76	88	83	?b	0.0	0.0	0.0
?a  <19709>  ?b  ?b  <20131>  ?a   => ?a  <19956>  ?b	0.015225806	0.855072464	0.893939394	59	69	66	?b	0.0	0.0	0.0
?b  <19709>  ?a  ?b  <20131>  ?a   => ?a  <19956>  ?b	0.101935484	0.76848249	0.88963964	395	514	444	?b	0.0	0.0	0.0
?b  <20131>  ?a  ?b  <20375>  ?a   => ?a  <19956>  ?b	0.016	0.639175258	0.873239437	62	97	71	?b	0.0	0.0	0.0
?a  <19901>  ?b  ?b  <20375>  ?a   => ?a  <19956>  ?b	0.016516129	0.853333333	0.927536232	64	75	69	?b	0.0	0.0	0.0
?b  <19709>  ?a  ?b  <20375>  ?a   => ?a  <19956>  ?b	0.035612903	0.734042553	0.92	138	188	150	?b	0.0	0.0	0.0
?b  <19709>  ?a  ?a  <19901>  ?b   => ?a  <19956>  ?b	0.096	0.837837838	0.900726392	372	444	413	?b	0.0	0.0	0.0
?b  <19709>  ?a  ?a  <19949>  ?b   => ?a  <19956>  ?b	0.045677419	0.936507937	0.972527473	177	189	182	?b	0.0	0.0	0.0
?b  <19709>  ?a  ?a  <19853>  ?b   => ?a  <19956>  ?b	0.037419355	0.935483871	0.947712418	145	155	153	?b	0.0	0.0	0.0
?b  <19709>  ?a  ?a  <20255>  ?b   => ?a  <19956>  ?b	0.035354839	0.925675676	0.938356164	137	148	146	?b	0.0	0.0	0.0
?b  <19709>  ?a  ?a  <19709>  ?b   => ?a  <19956>  ?b	0.084387097	0.91086351	0.934285714	327	359	350	?b	0.0	0.0	0.0
?b  <19709>  ?a  ?a  <20131>  ?b   => ?a  <19956>  ?b	0.012903226	0.724637681	0.847457627	50	69	59	?b	0.0	0.0	0.0
?b  <19709>  ?a  ?a  <20318>  ?b   => ?a  <19956>  ?b	0.011096774	0.977272727	0.977272727	43	44	44	?b	0.0	0.0	0.0
?b  <19709>  ?a  ?a  <19798>  ?b   => ?a  <19956>  ?b	0.012645161	0.98	0.98	49	50	50	?b	0.0	0.0	0.0
?b  <19709>  ?a  ?b  <20255>  ?a   => ?a  <19956>  ?b	0.011096774	0.86	0.895833333	43	50	48	?b	0.0	0.0	0.0
?a  <19901>  ?b  ?a  <19949>  ?b   => ?a  <19956>  ?b	0.022709677	0.897959184	0.946236559	88	98	93	?b	0.0	0.0	0.0
?a  <19709>  ?b  ?a  <19901>  ?b   => ?a  <19956>  ?b	0.014967742	0.828571429	0.865671642	58	70	67	?b	0.0	0.0	0.0
?b  <20109>  ?a  ?a  <20210>  ?b   => ?a  <19954>  ?b	0.027522936	1	1	3	3	3	?a	0.0	0.0	0.0
?b  <19833>  ?a  ?b  <20109>  ?a   => ?a  <19954>  ?b	0.027522936	1	1	3	3	3	?a	0.0	0.0	0.0
?a  <19788>  ?b  ?b  <19833>  ?a   => ?a  <19954>  ?b	0.027522936	1	1	3	3	3	?a	0.0	0.0	0.0
?a  <19788>  ?b  ?a  <20210>  ?b   => ?a  <19954>  ?b	0.027522936	0.75	1	3	4	3	?a	0.0	0.0	0.0
?e  <19709>  ?b  ?e  <19956>  ?a   => ?a  <19954>  ?b	0.018348624	0.000336191	1	2	5949	2	?a	0.0	0.0	0.0
?f  <19914>  ?b  ?a  <19928>  ?f   => ?a  <19914>  ?b	0.018867925	1	1	4	4	4	?a	0.0	0.0	0.0
?e  <19914>  ?b  ?e  <19928>  ?a   => ?a  <19914>  ?b	0.018867925	0.222222222	1	4	18	4	?a	0.0	0.0	0.0
?f  <20251>  ?a  ?b  <20251>  ?f   => ?a  <20557>  ?b	0.052631579	1	1	6	6	6	?a	0.0	0.0	0.0
?b  <20251>  ?f  ?f  <20439>  ?a   => ?a  <20557>  ?b	0.052631579	0.545454545	0.857142857	6	11	7	?a	0.0	0.0	0.0
?b  <20251>  ?f  ?a  <20557>  ?f   => ?a  <20557>  ?b	0.052631579	0.857142857	0.857142857	6	7	7	?a	0.0	0.0	0.0
?a  <20439>  ?f  ?f  <20557>  ?b   => ?a  <20557>  ?b	0.271929825	0.794871795	0.861111111	31	39	36	?a	0.0	0.0	0.0
?e  <20251>  ?a  ?e  <20557>  ?b   => ?a  <20557>  ?b	0.473684211	0.931034483	0.964285714	54	58	56	?a	0.0	0.0	0.0
?e  <20439>  ?a  ?e  <20557>  ?b   => ?a  <20557>  ?b	0.421052632	0.872727273	0.979591837	48	55	49	?a	0.0	0.0	0.0
?b  <19678>  ?f  ?a  <20448>  ?f   => ?a  <20448>  ?b	0.022167488	1	1	9	9	9	?a	0.0	0.0	0.0
?a  <20056>  ?f  ?f  <20448>  ?b   => ?a  <20448>  ?b	0.024630542	0.714285714	1	10	14	10	?a	0.0	0.0	0.0
?a  <20178>  ?f  ?f  <20347>  ?b   => ?a  <20448>  ?b	0.036945813	0.576923077	0.882352941	15	26	17	?a	0.0	0.0	0.0
?a  <19845>  ?f  ?f  <20448>  ?b   => ?a  <20448>  ?b	0.019704433	0.727272727	0.888888889	8	11	9	?a	0.0	0.0	0.0
?a  <19678>  ?f  ?f  <20199>  ?b   => ?a  <20448>  ?b	0.027093596	0.268292683	1	11	41	11	?a	0.0	0.0	0.0
?f  <20448>  ?b  ?a  <20549>  ?f   => ?a  <20448>  ?b	0.019704433	0.615384615	0.888888889	8	13	9	?a	0.0	0.0	0.0
?a  <19793>  ?f  ?f  <20448>  ?b   => ?a  <20448>  ?b	0.014778325	0.857142857	1	6	7	6	?a	0.0	0.0	0.0
?a  <19705>  ?f  ?f  <20448>  ?b   => ?a  <20448>  ?b	0.012315271	0.833333333	1	5	6	5	?a	0.0	0.0	0.0
?a  <20045>  ?f  ?f  <20448>  ?b   => ?a  <20448>  ?b	0.024630542	0.714285714	1	10	14	10	?a	0.0	0.0	0.0
?a  <20238>  ?f  ?f  <20448>  ?b   => ?a  <20448>  ?b	0.019704433	1	1	8	8	8	?a	0.0	0.0	0.0
?a  <19810>  ?f  ?f  <20448>  ?b   => ?a  <20448>  ?b	0.014778325	1	1	6	6	6	?a	0.0	0.0	0.0
?a  <20418>  ?f  ?f  <20448>  ?b   => ?a  <20448>  ?b	0.012315271	0.714285714	0.833333333	5	7	6	?a	0.0	0.0	0.0
?e  <20045>  ?a  ?e  <20448>  ?b   => ?a  <20448>  ?b	0.024630542	1	1	10	10	10	?a	0.0	0.0	0.0
?e  <20238>  ?a  ?e  <20448>  ?b   => ?a  <20448>  ?b	0.019704433	1	1	8	8	8	?a	0.0	0.0	0.0
?e  <20448>  ?b  ?e  <20549>  ?a   => ?a  <20448>  ?b	0.019704433	0.533333333	0.888888889	8	15	9	?a	0.0	0.0	0.0
?e  <19845>  ?a  ?e  <20448>  ?b   => ?a  <20448>  ?b	0.017241379	0.4375	0.875	7	16	8	?a	0.0	0.0	0.0
?e  <19810>  ?a  ?e  <20448>  ?b   => ?a  <20448>  ?b	0.014778325	0.6	1	6	10	6	?a	0.0	0.0	0.0
?e  <19793>  ?a  ?e  <20448>  ?b   => ?a  <20448>  ?b	0.014778325	0.428571429	1	6	14	6	?a	0.0	0.0	0.0
?f  <19953>  ?b  ?a  <20545>  ?f   => ?a  <19953>  ?b	0.01863354	1	1	3	3	3	?a	0.0	0.0	0.0
?e  <19953>  ?b  ?e  <20082>  ?a   => ?a  <19953>  ?b	0.037267081	0.139534884	0.857142857	6	43	7	?a	0.0	0.0	0.0
?b  <19684>  ?a  ?a  <20072>  ?b   => ?a  <19776>  ?b	0.026252983	0.407407407	1	22	54	22	?a	0.0	0.0	0.0
?a  <20072>  ?b  ?a  <20152>  ?b   => ?a  <19776>  ?b	0.027446301	0.348484848	0.92	23	66	25	?a	0.0	0.0	0.0
?b  <19684>  ?f  ?f  <19956>  ?a   => ?a  <19776>  ?b	0.068019093	0.290816327	0.838235294	57	196	68	?a	0.0	0.0	0.0
?b  <19684>  ?f  ?a  <19709>  ?f   => ?a  <19776>  ?b	0.07398568	0.302439024	0.837837838	62	205	74	?a	0.0	0.0	0.0
?f  <19776>  ?b  ?a  <19956>  ?f   => ?a  <19776>  ?b	0.53221957	0.561712846	0.802158273	446	794	556	?a	0.0	0.0	0.0
?a  <19709>  ?f  ?f  <19776>  ?b   => ?a  <19776>  ?b	0.529832936	0.569961489	0.811700183	444	779	547	?a	0.0	0.0	0.0
?f  <19776>  ?b  ?a  <19901>  ?f   => ?a  <19776>  ?b	0.071599045	0.487804878	0.810810811	60	123	74	?a	0.0	0.0	0.0
?f  <19776>  ?b  ?a  <20131>  ?f   => ?a  <19776>  ?b	0.081145585	0.503703704	0.894736842	68	135	76	?a	0.0	0.0	0.0
?f  <19776>  ?b  ?a  <19949>  ?f   => ?a  <19776>  ?b	0.03699284	0.382716049	0.837837838	31	81	37	?a	0.0	0.0	0.0
